,ade,fde,kde,type
68,0.8402090992802156,2.0558896669320395,2.189847628270533,best_of
69,,,,best_of
70,1.2011862289129005,2.270468967019029,5.26763089158184,best_of
71,,,,best_of
72,0.08216935673800753,0.05201472991923457,-1.7149738536740147,best_of
73,,,,best_of
74,,,,best_of
75,0.06946177952313898,0.05616857406624778,-2.0460070026034884,best_of
76,,,,best_of
77,0.07235394603063908,0.03768229601002706,-1.023290806611655,best_of
78,0.13284269146624966,0.13963774873981183,-0.1741195718211256,best_of
79,0.09153947797419101,0.0849312417363809,-1.8295337856222025,best_of
80,1.9073356330443338,4.921267952934282,5.6957930074841965,best_of
81,,,,best_of
82,,,,best_of
83,0.06990303142561281,0.04746906891857239,-1.9634321674106125,best_of
84,,,,best_of
85,,,,best_of
86,0.19368132829312265,0.10905738117949548,-0.7785566771090999,best_of
87,0.4900253502117387,0.7020930713194972,1.6274209164026878,best_of
88,0.1931509359446187,0.22855671970224348,-0.5934705174202223,best_of
89,,,,best_of
90,0.11560763979282156,0.13545084266375135,-1.0734219755188688,best_of
91,,,,best_of
92,1.309904412397639,3.9591970599264577,3.3284208811518683,best_of
93,0.9344757082917623,2.8484765613344547,2.331373149286784,best_of
94,,,,best_of
95,1.1601668763109847,1.9638760143791159,2.9516059799384093,best_of
96,1.0000307923759333,1.603870332028371,4.232965169579189,best_of
97,0.07616770909201205,0.05329472982548094,-1.807196430690934,best_of
98,0.06372531687747202,0.06422131513033927,-1.658784546002444,best_of
99,0.12752930016948327,0.10487246440630608,-1.2723469970505872,best_of
100,,,,best_of
101,0.28320825997327653,0.36888207406060897,0.05112968110411987,best_of
102,,,,best_of
103,,,,best_of
104,1.165780140133593,2.058417906369263,2.3935633812981374,best_of
105,0.7271419272486249,0.9357296461912273,1.980297061433517,best_of
106,,,,best_of
107,0.09562839384119547,0.06413065028711103,-1.365129753539395,best_of
108,,,,best_of
109,0.09477648478341745,0.06436967371128052,-1.2804026176594199,best_of
110,0.09640389838246995,0.053145595880771106,-1.7714492500618053,best_of
111,0.21726993820445892,0.6395093379078918,0.24258329318491847,best_of
112,0.06689904092735649,0.05651783315193548,-2.1715365930499657,best_of
113,0.6504831845635147,0.9020376881796465,2.7864837850352466,best_of
114,0.37463370376506405,0.46737317428913727,1.053736109020443,best_of
115,0.5695971530226712,0.6791039008962683,1.5147018970954378,best_of
116,,,,best_of
117,,,,best_of
118,0.7032063366300887,0.9780968368669314,1.8145095954034691,best_of
119,0.10031249035699906,0.1411714187896084,-1.4798118638105127,best_of
120,,,,best_of
121,,,,best_of
122,,,,best_of
123,0.11839074930806284,0.2751798502789902,-1.3610733657002052,best_of
124,,,,best_of
125,,,,best_of
126,,,,best_of
127,,,,best_of
128,0.13674186470495436,0.21144124291585814,-0.31947255978437955,best_of
129,,,,best_of
130,,,,best_of
131,1.5743583858215293,1.3768444112875384,3.588439476353124,best_of
132,0.0992342860578293,0.10437766800975111,-1.0984129028299545,best_of
133,,,,best_of
134,0.17463285878595006,0.2993899193135413,-1.2740733172090233,best_of
135,,,,best_of
136,,,,best_of
137,0.09758109458405848,0.06572075346246894,-1.5099940571261523,best_of
138,,,,best_of
139,0.08497062243476297,0.042338064791478267,-1.7797188979838598,best_of
140,,,,best_of
141,,,,best_of
142,0.07979244373958443,0.0792673780710817,-2.022860454976183,best_of
143,,,,best_of
144,,,,best_of
145,0.09357829779116639,0.043630046593931285,-0.8083107290533957,best_of
146,0.18320907849995471,0.18837710049170941,0.21083735945785875,best_of
147,0.6717535220811511,1.162570308395579,1.4104607219131768,best_of
148,0.22554616200771352,0.2895738746071494,0.3394111685738969,best_of
149,1.2991389087318912,1.3566009747205736,2.9770027831199055,best_of
150,,,,best_of
151,1.4122026526155325,3.6971701490288926,4.296151311002486,best_of
152,0.15450340255383,0.4245196945606114,-0.9251205079767857,best_of
153,,,,best_of
154,,,,best_of
155,,,,best_of
156,,,,best_of
157,0.23276578346840843,0.30097798739314374,-0.20939220882602272,best_of
158,,,,best_of
159,0.10141306598518039,0.10567204302134878,-0.8365290770167614,best_of
160,0.6691251896293913,0.778921604294796,1.8795749938185815,best_of
161,,,,best_of
162,0.14345967861717535,0.23260558493274375,-0.5056864646008965,best_of
163,0.8958595705485906,1.4286409959268198,2.532326801896638,best_of
164,,,,best_of
165,0.1255539766163698,0.14109012592604822,-1.646369650595624,best_of
166,,,,best_of
167,0.09157185869367217,0.1181806138661641,-2.0111149725711774,best_of
168,0.831375489779924,1.423284375024014,3.9610776479810306,best_of
169,,,,best_of
170,0.07534840418482443,0.06112090780077151,-1.9329108333319425,best_of
171,0.1980268725167569,0.2018442455923535,-1.3154577376507783,best_of
172,4.184255366779358,6.034289180200588,11.926227139018588,best_of
173,0.324144969996022,0.569111156225867,-0.40339348617343396,best_of
174,0.3555844805866006,0.5520646364830415,0.707778859721722,best_of
175,1.0310902412432703,1.8830652279639912,3.7760733884562896,best_of
176,,,,best_of
177,,,,best_of
178,3.2233353203224864,9.886757772332558,9.257900955772266,best_of
179,1.1816940167953327,2.2543730331926266,4.232722204498858,best_of
180,0.10101964329579842,0.0921233208971738,-1.3215178764628923,best_of
181,,,,best_of
182,1.4344578007607887,4.146401767125737,3.477904720385904,best_of
183,0.05306805923262252,0.037362432127188275,-2.254259406335202,best_of
184,0.3450686329697356,0.9082606001514946,0.1314113493227469,best_of
185,0.1348047494704863,0.29338353378425414,-0.627880110279204,best_of
186,0.0843006984587317,0.07565891914917348,-1.8307914932556955,best_of
187,0.25325899579959993,0.1715759194237386,-1.0175547259396325,best_of
188,0.09406693750533007,0.07383844869277348,-1.6731223019746135,best_of
189,0.07512799225259,0.055151292758828206,-2.042554494347068,best_of
190,2.7728088519868352,8.457375034630807,9.152906597523655,best_of
191,0.1383778169645427,0.20547197418339347,-0.007588158157795436,best_of
192,1.236627128708421,2.253952071768985,3.1587398782230793,best_of
193,1.220126712042385,2.1031876816582025,2.4362319495967704,best_of
194,0.2451804211324059,0.3217388885457948,-0.7197201629632697,best_of
195,0.12480030060800203,0.04797699115536617,-1.1786906990508244,best_of
196,,,,best_of
197,,,,best_of
198,0.0830558766814783,0.07424910290575457,-1.8727089301271522,best_of
199,,,,best_of
200,0.13528048987105254,0.18689268500918857,-0.21901261553739676,best_of
201,,,,best_of
202,,,,best_of
203,2.15207583825909,3.613624019858027,4.557944963607469,best_of
204,0.10114437251755631,0.07860537751967873,-1.3589535016895864,best_of
205,,,,best_of
206,0.10575782497254749,0.22193863373184247,-1.3670565491847255,best_of
207,2.20181788381096,3.2344617696463054,6.161428871601566,best_of
208,0.1645530084700495,0.32381375557270015,-1.0019080663386428,best_of
209,0.08199448167798833,0.04907341858860757,-1.8951457186662093,best_of
210,0.9182258746229279,2.156048439986035,3.0360656147341634,best_of
211,,,,best_of
212,0.12948721348856293,0.1354179127074791,-1.1283974735121398,best_of
213,0.24001380223240495,0.5240786119763584,0.7725891984275303,best_of
214,1.1406313394057226,2.073474959051859,4.146077462607441,best_of
215,,,,best_of
216,0.06758711253553196,0.04718536736932605,-0.8610400047429516,best_of
217,0.2131935147244361,0.4513495780518853,-0.3673953049703497,best_of
218,1.1403988620802066,1.5809052459595474,2.3415574415543734,best_of
219,0.9480375960260226,2.27683191870174,2.6029375454779458,best_of
220,0.10792411526507402,0.07859868031420654,-1.1244530768576486,best_of
221,,,,best_of
222,,,,best_of
223,0.08813914762919482,0.09185355078093267,-1.593484055101309,best_of
224,0.16438233909132619,0.2179233309477112,-0.0933924286051152,best_of
225,,,,best_of
226,,,,best_of
227,0.09592229790309031,0.08351951027370397,-1.556025182915077,best_of
228,,,,best_of
229,,,,best_of
230,,,,best_of
231,,,,best_of
232,,,,best_of
233,,,,best_of
234,,,,best_of
235,,,,best_of
236,0.07609311129648484,0.06292787835932727,-1.77109916542778,best_of
237,,,,best_of
238,,,,best_of
239,,,,best_of
240,0.25931124793825233,0.2055838191362354,-0.7124958646865595,best_of
241,1.062709387517303,1.7165041081260144,2.8191490134729413,best_of
242,,,,best_of
243,0.09362411072712824,0.09970689104444029,-1.4918638154670263,best_of
244,0.726871510267341,1.391110035481967,3.993812286907486,best_of
245,,,,best_of
246,,,,best_of
247,,,,best_of
248,1.4563929889724,3.927103307275518,3.7794230853005266,best_of
249,,,,best_of
250,,,,best_of
251,0.15869939084305176,0.1916735978803455,-0.89570025335827,best_of
252,,,,best_of
253,1.722790030447185,1.3039560998355169,3.5550837068058434,best_of
254,0.11763313257742017,0.17316574847688732,-0.5338764439751392,best_of
255,0.093303674860511,0.14153285825026019,-1.6032261033299735,best_of
256,0.11590726853696609,0.15038327176135655,-1.142335224539309,best_of
257,0.12924130076477477,0.20954904439658842,-0.2265247423701572,best_of
258,0.15570423574315095,0.26669186099479736,1.1392353908931416,best_of
259,,,,best_of
260,,,,best_of
261,0.9737133798488503,1.4328104356080706,2.6656509959801875,best_of
262,0.48911882122575573,0.872929726228932,0.462500605587174,best_of
