6951,2369,1867,806,1
6951,3236,1942,777,1
6951,5497,1913,730,1
6951,6057,1906,640,1
6951,6236,1957,725,1
6951,6332,1897,545,1
6951,6890,1966,834,1
6951,7016,1863,526,1
6951,7222,1944,604,1
6951,7322,1945,550,1
6951,7364,1906,805,1
6951,8755,1890,732,1
6951,8828,1984,809,1
6951,8840,1982,773,1
6951,10097,1843,838,1
6951,10680,1987,740,1
6951,10731,1963,687,1
6951,11237,1980,712,1
6951,11342,2011,884,1
6951,11745,1897,773,1
6951,11747,2001,775,1
6951,11861,1985,707,1
6951,11931,1825,855,1
6951,12420,1989,865,1
6951,12669,1994,774,1
6951,12736,1938,745,1
6951,12787,1997,782,1
6951,12799,1827,585,1
6971,2369,1868,806,1
6971,3236,1943,778,1
6971,5497,1914,730,1
6971,6057,1906,640,1
6971,6236,1957,726,1
6971,6332,1897,545,1
6971,6890,1968,833,1
6971,7016,1864,526,1
6971,7222,1944,604,1
6971,7322,1947,550,1
6971,7364,1906,805,1
6971,8755,1890,731,1
6971,8828,1985,809,1
6971,8840,1983,776,1
6971,10097,1843,838,1
6971,10680,1987,739,1
6971,10731,1963,686,1
6971,11237,1981,714,1
6971,11342,2012,883,1
6971,11745,1898,772,1
6971,11747,2001,777,1
6971,11861,1985,708,1
6971,11931,1825,856,1
6971,12420,1992,864,1
6971,12669,1993,774,1
6971,12736,1939,744,1
6971,12787,1996,782,1
6971,12799,1828,587,1
7001,2369,1869,806,1
7001,3236,1943,778,1
7001,5497,1915,731,1
7001,6057,1907,638,1
7001,6236,1958,726,1
7001,6332,1898,545,1
7001,6890,1969,835,1
7001,7016,1865,527,1
7001,7222,1945,606,1
7001,7322,1948,550,1
7001,7364,1907,805,1
7001,8755,1890,732,1
7001,8828,1985,808,1
7001,8840,1984,777,1
7001,10097,1844,838,1
7001,10680,1987,739,1
7001,10731,1962,687,1
7001,11237,1980,713,1
7001,11342,2011,884,1
7001,11747,2002,776,1
7001,11861,1986,706,1
7001,11931,1825,849,1
7001,12420,1992,868,1
7001,12433,1825,861,1
7001,12669,1990,774,1
7001,12694,1782,1155,1
7001,12825,1899,777,1
7001,12883,1984,876,1
7001,12903,1952,841,1
7001,12921,1939,754,1
7001,12926,1985,722,1
7021,2369,1870,806,1
7021,3236,1944,778,1
7021,5497,1915,730,1
7021,6057,1908,638,1
7021,6236,1958,727,1
7021,6332,1898,545,1
7021,6890,1969,836,1
7021,7016,1865,527,1
7021,7222,1946,606,1
7021,7322,1948,549,1
7021,7364,1907,805,1
7021,8755,1890,732,1
7021,8828,1985,809,1
7021,8840,1985,777,1
7021,10097,1844,842,1
7021,10731,1962,687,1
7021,11237,1984,714,1
7021,11342,2010,882,1
7021,11745,1898,773,1
7021,11747,2003,777,1
7021,11861,1987,706,1
7021,11931,1826,854,1
7021,12376,1981,720,1
7021,12736,1940,742,1
7021,12825,1900,782,1
7021,12883,1986,876,1
7021,12921,1939,754,1
7021,12926,1986,735,1
7021,12946,1992,872,1
7051,2369,1871,805,1
7051,3236,1944,778,1
7051,5497,1915,730,1
7051,6057,1908,639,1
7051,6236,1958,725,1
7051,6332,1898,544,1
7051,6890,1969,837,1
7051,7016,1865,526,1
7051,7222,1946,604,1
7051,7322,1948,548,1
7051,7364,1907,804,1
7051,8755,1891,730,1
7051,8828,1985,809,1
7051,8840,1984,776,1
7051,10097,1845,842,1
7051,10731,1962,685,1
7051,11237,1981,714,1
7051,11745,1898,771,1
7051,11747,2003,775,1
7051,11861,1986,706,1
7051,11931,1825,844,1
7051,12179,1899,518,1
7051,12376,1979,721,1
7051,12433,1824,853,1
7051,12669,1989,774,1
7051,12736,1940,744,1
7051,12787,1986,725,1
7051,12883,1983,875,1
7051,12921,1939,752,1
7051,12926,1987,738,1
7051,13003,1818,607,1
7071,2369,1871,807,1
7071,3236,1943,779,1
7071,5497,1915,731,1
7071,6057,1908,639,1
7071,6236,1958,725,1
7071,6332,1898,544,1
7071,6890,1968,838,1
7071,7016,1865,527,1
7071,7222,1945,604,1
7071,7322,1948,549,1
7071,7364,1906,805,1
7071,8755,1890,731,1
7071,8828,1985,809,1
7071,8840,1984,776,1
7071,10097,1847,845,1
7071,10680,1987,737,1
7071,10731,1962,685,1
7071,11237,1981,714,1
7071,11745,1899,771,1
7071,11747,2002,776,1
7071,11861,1986,706,1
7071,11931,1826,841,1
7071,12376,1979,721,1
7071,12420,1988,881,1
7071,12433,1825,854,1
7071,12736,1940,745,1
7071,12787,1985,727,1
7071,12883,1981,879,1
7071,12921,1938,752,1
7071,12973,1951,837,1
7071,12979,1824,863,1
7101,2369,1868,806,1
7101,3236,1942,778,1
7101,5497,1914,730,1
7101,6057,1906,639,1
7101,6236,1958,725,1
7101,6332,1898,544,1
7101,6890,1967,836,1
7101,7016,1864,527,1
7101,7222,1945,605,1
7101,7322,1947,549,1
7101,7364,1906,805,1
7101,8755,1891,733,1
7101,8828,1984,810,1
7101,8840,1984,777,1
7101,10097,1846,845,1
7101,10680,1987,740,1
7101,10731,1962,685,1
7101,11237,1980,711,1
7101,11745,1899,772,1
7101,11747,2002,776,1
7101,11861,1985,707,1
7101,11931,1827,844,1
7101,12736,1939,743,1
7101,12883,1977,884,1
7101,12921,1938,753,1
7101,12926,1978,719,1
7101,12973,1951,837,1
7101,13063,1995,921,1
7121,2369,1868,804,1
7121,3236,1944,778,1
7121,5497,1915,730,1
7121,6057,1907,639,1
7121,6236,1958,725,1
7121,6332,1898,545,1
7121,6890,1968,836,1
7121,7016,1865,526,1
7121,7222,1945,603,1
7121,7322,1947,549,1
7121,7364,1906,804,1
7121,8755,1890,731,1
7121,8828,1984,809,1
7121,8840,1984,776,1
7121,10097,1845,844,1
7121,10680,1987,739,1
7121,10731,1963,685,1
7121,11237,1981,713,1
7121,11745,1898,771,1
7121,11861,1986,705,1
7121,11931,1825,853,1
7121,12669,2002,778,1
7121,12736,1940,744,1
7121,12883,1978,890,1
7121,12921,1938,753,1
7121,12926,1979,721,1
7121,13063,1995,918,1
7121,13130,1843,858,1
7151,2369,1870,805,1
7151,3236,1945,778,1
7151,5497,1915,730,1
7151,6057,1908,638,1
7151,6236,1958,725,1
7151,6332,1898,545,1
7151,6890,1967,835,1
7151,7016,1865,525,1
7151,7222,1946,603,1
7151,7322,1948,547,1
7151,7364,1906,804,1
7151,8755,1890,729,1
7151,8828,1985,810,1
7151,8840,1985,776,1
7151,10097,1846,851,1
7151,10680,1987,742,1
7151,10731,1962,684,1
7151,11237,1982,714,1
7151,11745,1898,773,1
7151,11861,1986,706,1
7151,12433,1824,860,1
7151,12669,2002,775,1
7151,12736,1940,744,1
7151,12883,1978,903,1
7151,12903,1949,848,1
7151,12926,1985,721,1
7151,12979,1821,869,1
7151,13009,1900,765,1
7151,13063,1994,914,1
7171,2369,1868,805,1
7171,3236,1943,779,1
7171,5497,1914,730,1
7171,6057,1906,639,1
7171,6236,1957,724,1
7171,6332,1898,545,1
7171,6890,1965,837,1
7171,7016,1864,526,1
7171,7222,1944,603,1
7171,7322,1947,549,1
7171,8755,1890,731,1
7171,8828,1984,811,1
7171,8840,1983,774,1
7171,10680,1987,742,1
7171,10731,1961,686,1
7171,11237,1980,712,1
7171,11745,1898,771,1
7171,11861,1986,705,1
7171,11931,1842,859,1
7171,12669,2001,776,1
7171,12736,1939,743,1
7171,12883,1977,915,1
7171,12973,1947,863,1
7171,12979,1821,868,1
7171,13009,1920,770,1
7171,13063,1986,912,1
7171,13167,1817,873,1
7201,2369,1867,812,1
7201,3236,1941,783,1
7201,5497,1913,730,1
7201,6057,1905,640,1
7201,6236,1956,724,1
7201,6332,1897,545,1
7201,6890,1961,848,1
7201,7016,1862,527,1
7201,7222,1943,603,1
7201,7322,1945,550,1
7201,7364,1904,804,1
7201,8755,1889,732,1
7201,8828,1982,810,1
7201,8840,1981,773,1
7201,10680,1987,743,1
7201,10731,1962,685,1
7201,11237,1980,712,1
7201,11745,1896,765,1
7201,11861,1985,707,1
7201,11931,1840,877,1
7201,12466,1911,1177,1
7201,12669,1999,776,1
7201,12736,1939,746,1
7201,12903,1964,837,1
7201,12973,1945,873,1
7201,13009,1936,760,1
7201,13167,1815,875,1
7201,13215,1994,913,1
7201,13224,1971,934,1
7201,13227,1896,773,1
7201,13228,1828,593,1
7221,2369,1867,824,1
7221,3236,1942,787,1
7221,5497,1912,731,1
7221,6057,1904,639,1
7221,6236,1956,725,1
7221,6332,1896,545,1
7221,6890,1961,853,1
7221,7016,1862,527,1
7221,7222,1943,603,1
7221,7322,1945,550,1
7221,7364,1905,807,1
7221,8755,1890,734,1
7221,8828,1982,812,1
7221,8840,1981,778,1
7221,10680,1987,742,1
7221,10731,1961,685,1
7221,11237,1980,713,1
7221,11861,1984,707,1
7221,11931,1840,889,1
7221,12466,1942,1157,1
7221,12669,1999,776,1
7221,12736,1939,752,1
7221,12973,1940,878,1
7221,13009,1937,762,1
7221,13167,1814,882,1
7221,13215,1995,919,1
7221,13224,1968,949,1
7221,13227,1899,775,1
7251,2369,1867,849,1
7251,3236,1942,799,1
7251,5497,1910,736,1
7251,6057,1904,639,1
7251,6236,1957,728,1
7251,6332,1896,546,1
7251,6890,1959,871,1
7251,7016,1861,526,1
7251,7222,1943,604,1
7251,7322,1945,551,1
7251,7364,1903,817,1
7251,8755,1889,732,1
7251,8828,1982,821,1
7251,8840,1978,788,1
7251,10680,1986,746,1
7251,10731,1960,687,1
7251,11237,1984,708,1
7251,11931,1833,910,1
7251,12736,1939,762,1
7251,12973,1936,901,1
7251,13063,1996,926,1
7251,13167,1811,895,1
7251,13224,1965,983,1
7251,13227,1897,774,1
7251,13300,1980,712,1
7251,13311,1981,780,1
7251,13318,1994,777,1
7271,2369,1864,869,1
7271,3236,1942,813,1
7271,5497,1914,745,1
7271,6057,1905,640,1
7271,6236,1957,737,1
7271,6332,1897,547,1
7271,6890,1957,894,1
7271,7016,1861,528,1
7271,7222,1943,604,1
7271,7322,1945,551,1
7271,7364,1902,824,1
7271,8391,1809,520,1
7271,8755,1892,737,1
7271,8828,1981,830,1
