33451,54436,2063,779,1
33451,54684,2115,774,1
33451,55260,2086,735,1
33451,55517,1980,783,1
33451,56116,2091,792,1
33451,56584,2058,751,1
33451,58813,2079,707,1
33451,59332,2063,696,1
33451,59790,2010,725,1
33451,59804,1995,752,1
33451,60234,2076,716,1
33471,54436,2063,779,1
33471,54684,2114,775,1
33471,55260,2087,736,1
33471,55517,1980,783,1
33471,56116,2092,793,1
33471,56584,2058,750,1
33471,58813,2079,706,1
33471,59332,2064,695,1
33471,59790,2010,726,1
33471,59804,1994,753,1
33471,60234,2076,717,1
33501,54436,2063,780,1
33501,54684,2114,775,1
33501,55260,2087,735,1
33501,55517,1980,783,1
33501,56116,2090,794,1
33501,56584,2056,751,1
33501,58813,2079,707,1
33501,59332,2063,694,1
33501,59790,2009,726,1
33501,59804,1994,754,1
33501,60234,2075,720,1
33501,60253,2086,602,1
33501,60500,2005,797,1
33521,54436,2063,781,1
33521,54684,2114,776,1
33521,55260,2086,736,1
33521,55517,1980,783,1
33521,56116,2091,793,1
33521,56584,2056,752,1
33521,58813,2079,708,1
33521,59332,2063,695,1
33521,59790,2009,726,1
33521,59804,1993,754,1
33521,60234,2076,720,1
33521,60253,2087,622,1
33521,60500,2005,798,1
33551,54436,2063,780,1
33551,54684,2114,776,1
33551,55260,2089,737,1
33551,55517,1980,784,1
33551,56116,2091,795,1
33551,56584,2057,753,1
33551,58813,2080,710,1
33551,59332,2063,696,1
33551,59790,2010,726,1
33551,59804,1993,755,1
33551,60234,2076,721,1
33551,60253,2088,650,1
33571,54436,2063,781,1
33571,54684,2114,776,1
33571,55260,2088,738,1
33571,55517,1980,784,1
33571,56116,2091,795,1
33571,56584,2057,753,1
33571,58813,2080,710,1
33571,59332,2064,696,1
33571,59790,2010,726,1
33571,59804,1994,756,1
33571,60234,2076,720,1
33571,60253,2088,655,1
33601,54436,2064,781,1
33601,54684,2114,777,1
33601,55260,2088,738,1
33601,55517,1981,784,1
33601,56116,2092,795,1
33601,56584,2056,753,1
33601,58813,2080,711,1
33601,59332,2065,698,1
33601,59790,2010,726,1
33601,59804,1995,756,1
33601,60234,2077,719,1
33601,60253,2089,663,1
33601,60852,2131,617,1
33621,54436,2065,782,1
33621,54684,2115,776,1
33621,55260,2088,739,1
33621,55517,1982,784,1
33621,56116,2092,797,1
33621,56584,2056,754,1
33621,58813,2080,712,1
33621,59332,2065,697,1
33621,59790,2011,726,1
33621,59804,1995,756,1
33621,60253,2089,665,1
33621,60852,2153,655,1
33621,60973,2075,786,1
33651,54436,2066,781,1
33651,54684,2115,777,1
33651,55260,2089,739,1
33651,55517,1982,784,1
33651,56116,2093,795,1
33651,56584,2056,754,1
33651,58813,2080,712,1
33651,59332,2065,696,1
33651,59790,2012,726,1
33651,59804,1996,756,1
33651,60253,2090,666,1
33651,60852,2172,707,1
33651,60923,2073,700,1
33651,61025,2010,799,1
33671,54436,2066,781,1
33671,54684,2115,777,1
33671,55260,2090,740,1
33671,55517,1982,785,1
33671,56116,2093,796,1
33671,56584,2057,754,1
33671,58813,2081,710,1
33671,59332,2065,698,1
33671,59790,2012,728,1
33671,59804,1996,757,1
33671,60253,2092,665,1
33671,60923,2073,700,1
33701,54436,2066,781,1
33701,54684,2115,776,1
33701,55260,2090,740,1
33701,55517,1983,785,1
33701,56116,2092,796,1
33701,56584,2056,754,1
33701,58813,2081,711,1
33701,59332,2065,699,1
33701,59790,2012,728,1
33701,59804,1997,758,1
33701,60253,2092,665,1
33701,61025,2009,800,1
33721,54436,2066,781,1
33721,54684,2116,776,1
33721,55260,2090,740,1
33721,55517,1983,785,1
33721,56116,2092,797,1
33721,56584,2057,754,1
33721,58813,2081,711,1
33721,59332,2065,698,1
33721,59790,2012,728,1
33721,59804,1997,758,1
33721,59919,2152,599,1
33721,60253,2092,665,1
33721,60923,2074,700,1
33721,61025,2007,799,1
33751,54436,2067,782,1
33751,54684,2116,777,1
33751,55260,2090,740,1
33751,55517,1983,786,1
33751,56116,2092,796,1
33751,56584,2056,754,1
33751,58813,2081,713,1
33751,59332,2065,700,1
33751,59474,1918,855,1
33751,59790,2012,729,1
33751,59804,1997,759,1
33751,59919,2146,628,1
33751,60253,2090,667,1
33751,60752,2071,588,1
33751,61025,2008,802,1
33751,61046,2050,630,1
33751,61207,1995,855,1
33771,54436,2067,783,1
33771,54684,2115,777,1
33771,55260,2090,740,1
33771,55517,1982,785,1
33771,56116,2092,796,1
33771,56584,2056,753,1
33771,58813,2081,712,1
33771,59474,1916,810,1
33771,59790,2012,730,1
33771,59804,1997,758,1
33771,59919,2146,644,1
33771,60253,2093,669,1
33771,60752,2074,598,1
33771,60923,2063,695,1
33771,61025,2009,802,1
33771,61207,1992,853,1
33801,54436,2065,782,1
33801,54684,2114,777,1
33801,55260,2090,740,1
33801,55517,1983,785,1
33801,56116,2092,797,1
33801,56584,2056,753,1
33801,58813,2080,713,1
33801,59449,1929,826,1
33801,59474,1913,734,1
33801,59790,2012,728,1
33801,59804,1996,756,1
33801,59919,2146,668,1
33801,60253,2092,668,1
33801,60752,2072,606,1
33801,60923,2064,699,1
33801,61025,2008,800,1
33801,61046,2049,644,1
33821,54436,2065,782,1
33821,54684,2115,777,1
33821,55260,2090,740,1
33821,55517,1982,785,1
33821,56116,2092,796,1
33821,56584,2057,753,1
33821,58813,2080,714,1
33821,59449,1929,770,1
33821,59474,1910,685,1
33821,59790,2012,728,1
33821,59804,1995,755,1
33821,59919,2146,684,1
33821,60253,2092,669,1
33821,60752,2071,606,1
33821,60923,2064,698,1
33821,61025,2008,799,1
33821,61046,2049,646,1
33851,54436,2066,782,1
33851,54684,2115,777,1
33851,55260,2091,740,1
33851,55517,1983,785,1
33851,56116,2092,796,1
33851,56584,2057,752,1
33851,58813,2081,712,1
33851,59449,1927,677,1
33851,59790,2011,727,1
33851,59804,1996,754,1
33851,59919,2149,713,1
33851,60158,1921,843,1
33851,60253,2093,668,1
33851,60752,2072,609,1
33851,60878,1907,595,1
33851,60923,2064,696,1
33851,61025,2008,799,1
33851,61212,1907,861,1
33851,61344,1930,807,1
33851,61382,2061,686,1
33871,54436,2065,782,1
33871,54684,2115,777,1
33871,55260,2090,740,1
33871,55517,1982,785,1
33871,56116,2092,796,1
33871,56584,2057,753,1
33871,58813,2081,711,1
33871,59449,1927,619,1
33871,59790,2012,728,1
33871,59804,1996,756,1
33871,59919,2149,725,1
33871,59948,1942,833,1
33871,60158,1920,801,1
33871,60188,1923,855,1
33871,60253,2093,669,1
33871,60752,2071,608,1
33871,60923,2064,696,1
33871,61025,2009,799,1
33871,61046,2049,657,1
33871,61212,1905,817,1
33871,61344,1930,762,1
33871,61382,2061,684,1
33901,54436,2065,783,1
33901,54684,2115,777,1
33901,55260,2090,739,1
33901,55517,1981,786,1
33901,56116,2092,796,1
33901,56584,2056,754,1
33901,58813,2081,712,1
33901,59790,2013,729,1
33901,59804,1995,755,1
33901,59919,2148,751,1
33901,59948,1942,768,1
33901,60158,1922,731,1
33901,60188,1922,793,1
33901,60253,2093,670,1
33901,60752,2073,612,1
33901,60923,2064,696,1
33901,61025,2009,800,1
33901,61046,2048,655,1
33901,61089,2087,590,1
33901,61212,1903,748,1
33901,61227,1934,858,1
33901,61332,1905,841,1
33901,61344,1929,678,1
33901,61382,2060,685,1
33901,61399,2093,600,1
33921,54436,2066,782,1
33921,54684,2115,777,1
33921,55260,2091,739,1
33921,55517,1982,785,1
33921,56116,2092,795,1
33921,56584,2057,754,1
33921,58813,2081,711,1
33921,59790,2013,728,1
33921,59804,1995,755,1
33921,59919,2147,765,1
33921,59948,1940,721,1
33921,60158,1926,685,1
33921,60253,2093,670,1
33921,60616,1949,867,1
33921,60682,1906,804,1
33921,60696,1925,869,1
33921,60752,2073,613,1
33921,60923,2064,697,1
33921,61025,2009,800,1
33921,61046,2048,654,1
33921,61212,1906,700,1
33921,61227,1932,815,1
33921,61382,2060,686,1
33921,61399,2096,601,1
33921,61441,1921,747,1
33951,54436,2067,782,1
33951,54684,2116,776,1
33951,55260,2091,740,1
33951,55517,1983,785,1
33951,56116,2093,797,1
33951,56584,2057,754,1
33951,58813,2081,710,1
33951,59790,2013,728,1
33951,59804,1996,757,1
33951,59919,2147,786,1
33951,59948,1939,654,1
33951,60158,1925,602,1
33951,60253,2093,670,1
33951,60682,1906,746,1
33951,60696,1922,806,1
33951,60752,2072,610,1
33951,60923,2064,696,1
33951,61046,2049,651,1
33951,61212,1907,619,1
33951,61227,1932,752,1
33951,61347,1897,713,1
33951,61399,2104,629,1
33951,61406,1945,793,1
33951,61441,1920,669,1
33951,61540,2097,601,1
33971,54436,2066,782,1
33971,54684,2115,776,1
33971,55260,2090,741,1
33971,55517,1983,785,1
33971,56116,2092,797,1
33971,56584,2057,754,1
33971,58813,2081,711,1
33971,59790,2013,727,1
33971,59804,1995,755,1
33971,59919,2144,797,1
33971,59948,1939,604,1
33971,60188,1921,624,1
33971,60253,2093,669,1
33971,60488,1913,869,1
33971,60682,1905,709,1
33971,60696,1920,762,1
33971,60752,2073,609,1
33971,60923,2064,695,1
33971,61025,2010,801,1
33971,61046,2050,650,1
33971,61227,1930,710,1
33971,61347,1900,669,1
33971,61399,2104,632,1
33971,61441,1920,619,1
34001,54436,2066,783,1
34001,54684,2116,778,1
34001,55260,2090,741,1
34001,55517,1983,786,1
34001,56116,2093,797,1
34001,56584,2056,756,1
34001,58813,2081,715,1
34001,59790,2013,728,1
34001,59804,1997,760,1
34001,59919,2142,821,1
34001,60253,2095,669,1
34001,60488,1918,809,1
34001,60670,1936,801,1
34001,60682,1905,651,1
34001,60696,1918,695,1
34001,60752,2073,610,1
34001,60923,2064,696,1
34001,61025,2010,802,1
34001,61082,1898,852,1
34001,61227,1933,646,1
34001,61347,1905,592,1
34001,61399,2103,636,1
34001,61633,1961,819,1
