,ade,fde,type
380,0.5999509297239203,1.4262599922057624,ml
381,0.35559206331849774,0.6282144294214068,ml
382,3.249386714329739,6.693659212897175,ml
383,0.4220091347658401,0.9645183080619051,ml
384,,,ml
385,1.5943850884783015,4.018472895348001,ml
386,,,ml
387,0.904508680723068,2.2188782145541883,ml
388,,,ml
389,,,ml
390,,,ml
391,0.6766931478431164,1.2573230485382478,ml
392,2.4731319474237927,5.542494936225805,ml
393,0.2414546081064647,0.5103595715109495,ml
394,0.17553995848357573,0.21688736350288476,ml
395,,,ml
396,,,ml
397,0.5999509297239203,1.4262599922057624,ml
398,6.638454033453566,13.192175337608214,ml
399,0.8397796947312495,2.2603805951008655,ml
400,,,ml
401,0.5698980185521595,0.7324944315059058,ml
402,0.11067839277738592,0.14732757399722027,ml
403,,,ml
404,0.5642664887121278,1.190760419704682,ml
405,,,ml
406,,,ml
407,,,ml
408,,,ml
409,6.512723747960642,8.65438665064582,ml
410,1.22764351424416,3.0407589511632804,ml
411,,,ml
412,,,ml
413,0.4740543754112803,0.8608964687490186,ml
414,,,ml
415,7.642445943558844,14.291254575401739,ml
416,5.974942881832393,8.288054785040575,ml
417,,,ml
418,1.429546320963209,3.18374318736154,ml
419,0.8846887782051193,1.7804324796882118,ml
420,0.46248638314728474,0.8818802246143835,ml
421,0.9364736017831063,1.6163462410426452,ml
422,,,ml
423,1.3178020098073855,1.6150878785349108,ml
424,0.19478578348777628,0.34114227602746183,ml
425,,,ml
426,,,ml
427,0.8990246961560423,2.170610991864289,ml
428,5.878274585904243,12.669180919215385,ml
429,3.538512109305185,9.685177690537792,ml
430,1.8459900088214791,4.274514137004675,ml
431,,,ml
432,2.371056541877111,5.819323707176235,ml
433,2.5129197152147613,6.610093962501601,ml
434,,,ml
435,0.48231654821327485,0.6575095087574175,ml
436,9.534367387078296,18.135392735599215,ml
437,1.1470678042915745,3.2242734483242903,ml
438,,,ml
439,,,ml
440,,,ml
441,7.448608469420266,13.945649280116573,ml
442,2.4731319474237927,5.542494936225805,ml
443,0.6766931478431164,1.2573230485382478,ml
444,1.5400844892282024,3.6905786478899882,ml
445,,,ml
446,,,ml
447,1.2040071721958174,2.3779964153890996,ml
448,0.46462254672842995,0.9009289571540828,ml
449,,,ml
450,0.14261202518493069,0.18509892510347173,ml
451,0.1711211817630797,0.22931298829317007,ml
452,0.2084009515497677,0.2999029662590815,ml
453,1.657897887216367,3.9647484082800672,ml
454,,,ml
455,,,ml
456,0.12307121379434038,0.18127356784291396,ml
457,,,ml
458,4.283530973820403,10.166542008432419,ml
459,,,ml
460,2.248508832457643,5.030444624238777,ml
461,,,ml
462,1.5911208632458664,3.7008478675783945,ml
463,0.3336231875302792,0.5372461256085106,ml
464,,,ml
465,,,ml
466,0.3854552392100837,0.6606807241549124,ml
467,0.15943615720014795,0.2451489064499524,ml
468,0.7130856855588728,1.5643438807062804,ml
469,,,ml
470,0.15389890076465146,0.22494726988709315,ml
471,,,ml
472,0.39138445886742357,0.7154557492291216,ml
473,0.6987925807153125,1.3427854117669227,ml
474,,,ml
475,0.1607143491328839,0.21056150325797232,ml
476,1.17515782076246,3.2857152086648784,ml
477,0.1706852078350575,0.24300855254469994,ml
478,0.1606409388024711,0.2276699034265344,ml
479,0.917953742026617,1.4221402556610745,ml
480,3.685218245047101,6.883885596080665,ml
481,,,ml
482,,,ml
483,0.16842721315374168,0.22485889110354443,ml
484,,,ml
485,0.4180886218230215,0.6935139230845733,ml
486,1.8592196633079108,4.058647991616734,ml
487,,,ml
488,0.5654388438671809,0.9980877867023312,ml
489,0.16345483955477183,0.22612017264595088,ml
490,3.971516917246413,10.30909661997259,ml
491,0.4180886218230215,0.6935139230845733,ml
492,0.39138445886742357,0.7154557492291216,ml
493,1.1433596071664496,3.2202182453242862,ml
494,,,ml
495,0.1783433633044608,0.2852567453618898,ml
496,1.2102585290455283,2.935353436940622,ml
497,6.728372828405722,12.240034650274545,ml
498,0.24960502348963548,0.4962337027530974,ml
499,0.1628544474223936,0.2357451765933942,ml
500,1.2102585290455283,2.935353436940622,ml
501,1.8062435850833414,4.5602121086243015,ml
502,0.3342088491693011,0.44667380240017324,ml
503,,,ml
504,4.217014061837453,7.644039960360092,ml
505,,,ml
506,2.5034867812178927,6.304204331860554,ml
507,0.6696362289570355,1.5425413624049014,ml
508,,,ml
509,,,ml
510,0.15389890076465146,0.22494726988709315,ml
511,3.971516917246413,10.30909661997259,ml
512,0.2624029546633581,0.38972769144593045,ml
513,0.19952535686935488,0.33710132699856366,ml
514,2.7703675835613275,6.530813266494651,ml
515,,,ml
516,0.516916188346355,0.7806467818528784,ml
517,0.1890365003430539,0.32172614363472246,ml
518,0.1787197117418966,0.2898563284273164,ml
519,,,ml
520,0.389900675866545,0.8249222158408325,ml
521,,,ml
522,0.15115483999897272,0.2084613132583693,ml
523,,,ml
524,0.19391678865016265,0.43092299654891386,ml
525,4.641458632364831,11.510830365412513,ml
526,,,ml
527,0.15505229821620037,0.23875375047539127,ml
528,,,ml
529,,,ml
530,,,ml
531,,,ml
532,,,ml
533,,,ml
534,,,ml
535,,,ml
536,,,ml
537,,,ml
538,,,ml
539,,,ml
540,,,ml
541,,,ml
542,,,ml
543,,,ml
544,,,ml
545,,,ml
546,,,ml
547,,,ml
548,,,ml
549,5.051605007915522,14.453887119553393,ml
550,,,ml
551,,,ml
552,,,ml
553,,,ml
554,,,ml
555,,,ml
556,,,ml
557,,,ml
558,,,ml
559,,,ml
560,,,ml
561,5.123628596640921,16.95448931685568,ml
562,,,ml
563,,,ml
564,,,ml
565,,,ml
566,0.7123083401003412,2.7078648516156836,ml
567,,,ml
568,,,ml
569,,,ml
570,,,ml
571,,,ml
572,,,ml
573,,,ml
574,,,ml
575,0.49246976475600734,2.0476527676501926,ml
576,,,ml
577,,,ml
578,,,ml
579,,,ml
580,,,ml
581,,,ml
582,,,ml
583,,,ml
584,,,ml
585,,,ml
586,,,ml
587,,,ml
588,,,ml
589,,,ml
590,,,ml
591,,,ml
592,,,ml
593,,,ml
594,,,ml
595,,,ml
596,,,ml
597,,,ml
598,,,ml
599,,,ml
600,,,ml
601,3.640882384908756,12.165852691252244,ml
602,,,ml
603,,,ml
604,,,ml
605,,,ml
606,,,ml
607,,,ml
608,,,ml
609,,,ml
610,,,ml
611,,,ml
612,,,ml
613,,,ml
614,5.123628596640921,16.95448931685568,ml
615,0.16962891913671524,0.18206203702742715,ml
616,,,ml
617,,,ml
618,,,ml
619,,,ml
620,0.9274763921175575,3.225300470023851,ml
621,,,ml
622,,,ml
623,6.57795715004269,17.110400723415456,ml
624,,,ml
625,,,ml
626,3.8876696497333567,11.946807344294308,ml
627,,,ml
628,,,ml
629,,,ml
630,,,ml
631,,,ml
632,,,ml
633,,,ml
634,0.2833086991632025,0.4508252030185278,ml
635,,,ml
636,,,ml
637,,,ml
638,,,ml
639,,,ml
640,,,ml
641,,,ml
642,0.16785091125641774,0.22255308275339997,ml
643,0.11599581211252104,0.14569976280082167,ml
644,0.11304557149119046,0.1203607439085288,ml
645,,,ml
646,0.514551264411455,1.0032495865154258,ml
647,0.1622346738751578,0.2565919265987611,ml
648,0.16296586468898644,0.20625106663711118,ml
649,0.17073122512302585,0.30650938781531456,ml
650,0.237566933927393,0.3654566869572627,ml
651,0.10589684720982234,0.1511537320533886,ml
652,0.24811993159839738,0.37235279183693054,ml
653,0.13357219319030683,0.1954222126892617,ml
654,0.13881881316544017,0.146734955612762,ml
655,0.12327786803304742,0.1864195785973938,ml
656,,,ml
657,0.19389610033703744,0.21949694052401328,ml
658,0.15615138081715385,0.213475102680232,ml
659,0.18847545171345764,0.32716511108105945,ml
660,0.07567438548051071,0.12466681735670648,ml
661,0.2038930341891447,0.2676784947048941,ml
662,,,ml
663,1.7592444287386595,3.422313535224306,ml
664,0.19222898527052049,0.2871047583088146,ml
665,0.15185697955944435,0.20095091632520315,ml
666,0.27053747795292404,0.9636961088451925,ml
667,0.2097308497108792,0.28431209307129357,ml
668,0.1468622297569735,0.19959601319606826,ml
669,0.1415929756571816,0.19236002930213292,ml
670,0.26142678529640073,0.4412184308057889,ml
671,1.5762252498511267,5.324100700175094,ml
672,0.15783276662389364,0.2152641310922313,ml
673,0.16099021937662336,0.2574647705918038,ml
674,,,ml
675,0.14079689499613732,0.2722787085395886,ml
676,0.15530347792035953,0.18792051516693462,ml
677,4.354095972539393,6.309850333659439,ml
678,1.098273353118057,1.8243736660629968,ml
679,0.15888108479529545,0.21876146103496522,ml
680,0.23272873528654126,0.5039355099812144,ml
681,0.1971512911275942,0.2670273394537873,ml
682,0.1477795741021244,0.27570587412442066,ml
683,0.16170733976114762,0.20486974371601668,ml
684,0.1729779239250656,0.3215503018215141,ml
685,0.5545847926467423,1.0934339814807414,ml
686,0.16897093316082024,0.23110964940037354,ml
687,0.17353577235585466,0.22776334470769605,ml
688,0.1274968169839191,0.16589809015794985,ml
689,0.1378918428098808,0.19021291558212372,ml
690,0.12122610170177515,0.17836023594294334,ml
691,0.16913935405878108,0.2682684966586017,ml
692,0.17273732849564977,0.28138037400701504,ml
693,0.27520380270135936,0.4818724237044812,ml
694,0.8615917653681645,3.5604456471315964,ml
695,0.3021801788646555,0.4426953191729808,ml
696,0.33430437247774825,0.5295054561374516,ml
697,1.6351552125712792,4.871025946598102,ml
698,0.861972596293107,1.8771335087067915,ml
699,0.1534362497188423,0.21249367060250748,ml
700,0.285046585492948,0.44852023982974315,ml
701,0.1210126439606791,0.14726179146530233,ml
702,0.21879982908925305,0.3468486723037449,ml
703,0.2186087496299713,0.2837348483994728,ml
704,0.2785631713552817,0.9582491784070162,ml
705,0.3037920558375182,0.4962218950542575,ml
706,0.19021109639562528,0.2509013906180164,ml
707,0.19248117128249034,0.276379330536242,ml
708,0.13912679357616534,0.23392894787407645,ml
709,0.3451577065184658,0.7382948142569841,ml
710,0.17445673455027308,0.2579421693435976,ml
711,0.1359403296710469,0.19815526401410696,ml
712,0.24413199719588247,0.43685377891434635,ml
713,0.13798076999795592,0.20989911900857255,ml
714,0.16523150477485443,0.21766395503561684,ml
715,0.12162878873379852,0.16593504845373017,ml
716,0.14076703159953532,0.18507620052044552,ml
717,0.1848097626755632,0.39037892568538535,ml
718,0.620678378714037,1.143513590232798,ml
719,0.1625039146371246,0.20770874684455395,ml
720,0.15822116632136707,0.2480500565482782,ml
721,0.1077533852561401,0.14809376448435094,ml
722,0.18995916991981568,0.21101312287923146,ml
723,0.15563245597683203,0.22280504614814767,ml
724,0.14942365721509399,0.24869736349425303,ml
725,0.18612614826335477,0.25816239562777515,ml
726,0.15492017837221964,0.22255669420330843,ml
727,,,ml
728,0.20510917026380915,0.28337191550160273,ml
729,0.21085676945746265,0.3094941054350875,ml
730,0.4521671466254223,0.9230836989549789,ml
731,0.18544057045254256,0.32513562746100316,ml
732,1.4643097701048549,5.369032394273364,ml
733,0.20976005051265129,0.34646687406780724,ml
734,,,ml
735,0.2236852446666096,0.37260760185783787,ml
736,0.20466251026599908,0.3706396919705939,ml
737,0.159403279314293,0.21777613991924227,ml
738,0.15168462509810432,0.5255624456137641,ml
739,0.17596402051441265,0.23972996789871365,ml
740,0.16153172948489672,0.23141502334335254,ml
741,0.09324665998601252,0.1253472405922541,ml
742,,,ml
743,1.633857149971129,3.7802434740375417,ml
744,0.37371389673525757,0.727652002767838,ml
745,1.2814973168600867,2.2107242184368627,ml
746,,,ml
747,0.5001459833496867,0.9964737581057589,ml
748,0.14320726689837754,0.22146835117125485,ml
749,0.7274941165132591,1.0214984211799358,ml
750,0.21963900744017195,0.27118520053846146,ml
751,,,ml
752,,,ml
753,0.17251096109590167,0.2632503131683687,ml
754,0.6072304360672415,1.3055363184376219,ml
755,0.30160226160141945,0.49798702420430596,ml
756,0.250448847589172,0.376799974281071,ml
757,0.4644879026102311,0.788930938373919,ml
758,0.17193543130275726,0.3245610482186016,ml
759,0.20560232834985076,0.2658806483961068,ml
760,0.7573553961331186,1.4424386128956437,ml
761,0.17193543130275726,0.3245610482186016,ml
762,,,ml
763,0.07848432688076823,0.10969261369300781,ml
764,0.1831590402718478,0.23350964008482777,ml
765,0.12941158458293467,0.18414887234466737,ml
766,0.09844377047556416,0.13052783869623177,ml
767,0.44989132406230775,0.625605537841572,ml
768,0.2499918976753855,0.3536260411973717,ml
769,,,ml
770,,,ml
771,0.5562266083912154,1.1067574839347567,ml
772,0.34797311358943644,0.7483630646733394,ml
773,0.2992331582130319,0.47352002352430206,ml
774,0.6282363553662947,1.2044149729612657,ml
775,,,ml
776,0.13925334576998652,0.18380811828281082,ml
777,,,ml
778,0.1456873492632714,0.21056745451647554,ml
779,0.2337986596084265,0.30837450822391005,ml
780,0.21980336357075927,0.3433164874869307,ml
781,,,ml
782,0.1654093603278788,0.21086420951232568,ml
783,0.15846659270080093,0.12858453277475607,ml
784,2.832500385530275,6.43576960850605,ml
785,0.18105235422603985,0.27124433310568485,ml
786,0.22923117622681302,0.29936832608607605,ml
787,0.1281041913610496,0.16482180366429794,ml
788,0.7581199253691662,1.7342860878154558,ml
789,,,ml
790,,,ml
791,3.0809013171438755,8.137973899026203,ml
792,,,ml
793,,,ml
794,0.4113180339456019,0.7582963107225684,ml
795,0.3657107871282807,0.6132588021127053,ml
796,0.5612341816835624,0.9384049787036496,ml
797,,,ml
798,,,ml
799,,,ml
800,0.22353137989686633,0.2652772829426426,ml
801,0.41327617948359785,0.7702831295579137,ml
802,0.1655444002282407,0.19974548164538147,ml
803,0.1882589705228201,0.24189538640191693,ml
804,0.18268560399419134,0.2956741120512682,ml
805,0.22707657739432216,0.3180585893195789,ml
806,,,ml
807,0.6488374785965708,1.468402704082234,ml
808,1.874142902173934,4.928231348759278,ml
809,0.1909977557283504,0.3887265435930564,ml
810,0.8515125990840127,1.707492297212029,ml
811,0.07848432688076823,0.10969261369300781,ml
812,0.44989132406230775,0.625605537841572,ml
813,,,ml
814,0.21323054386791604,0.31520917127345865,ml
815,0.5238463986981217,0.8425376444351047,ml
816,0.20751603347883785,0.4949296149573541,ml
817,0.12534055922578405,0.17445948187943286,ml
818,,,ml
819,0.5455428511351866,1.0591909381126017,ml
820,0.2169404512117597,0.34692822673253665,ml
821,0.9244802707827923,1.90231560088091,ml
822,0.1831590402718478,0.23350964008482777,ml
823,0.23230335997298424,0.2784471182453928,ml
824,0.3410603337339991,0.633469391270502,ml
825,0.15050012885929456,0.1859189612268951,ml
826,0.43904721303379773,0.8170785028557244,ml
827,0.9273230327630174,1.5492620398542991,ml
828,,,ml
829,0.8325366754523318,1.7585728965468188,ml
830,1.0245134749284592,2.09814948888907,ml
831,,,ml
832,,,ml
833,0.1882589705228201,0.24189538640191693,ml
834,0.20694209495416724,0.38349506319559545,ml
835,0.625810310704029,1.3454916543593647,ml
836,0.2691168440393542,1.1492844437168104,ml
837,0.8050418706964673,1.8107502081376867,ml
838,0.1343173826546529,0.19002993061950843,ml
839,0.5797526752367123,1.1691330852706527,ml
840,0.1281041913610496,0.16482180366429794,ml
841,,,ml
842,0.2866622127425673,0.3464233700386145,ml
843,,,ml
844,0.1654093603278788,0.21086420951232568,ml
845,0.19427281318603923,0.3037407735418769,ml
846,0.18217313807863067,0.3047526961310995,ml
847,,,ml
848,0.2253452084217222,0.37045321084301813,ml
849,0.16596027996963117,0.2301971965903922,ml
850,0.2517433665956678,0.3881782309395332,ml
851,0.13881420988871887,0.18383508604271784,ml
852,0.18482434116078428,0.2905644199036505,ml
853,0.2677804767428289,0.40827727246601864,ml
854,0.5471757438418212,0.970802854869846,ml
855,0.26304579748912793,0.41437932708031544,ml
856,0.24428077525964728,0.2991755317847157,ml
857,,,ml
858,0.19086075094132748,0.2589262425774396,ml
859,0.2209580132941128,0.25956969153402226,ml
860,0.18423737427625209,0.2968103038760911,ml
861,,,ml
862,2.336086736690316,5.6463852617768575,ml
863,0.15617354226850916,0.3019662384752378,ml
864,0.20560232834985076,0.2658806483961068,ml
865,0.9949757015817868,2.148282873675404,ml
866,0.38655525387266704,0.9254082856340893,ml
867,1.7259933548626347,3.673032170052015,ml
868,0.23230335997298424,0.2784471182453928,ml
869,,,ml
870,0.1418654589151754,0.17426984998339734,ml
871,0.1748914704003535,0.2576116308924651,ml
872,,,ml
873,0.39224768055796183,0.7987622343807187,ml
874,0.18423737427625209,0.2968103038760911,ml
875,,,ml
876,,,ml
877,0.9903602582532165,2.110784376196685,ml
878,,,ml
879,2.3564005381833257,5.594307768380955,ml
880,0.36218562337270005,0.96033345193074,ml
881,,,ml
882,0.2120248552155822,0.34176208027357746,ml
883,0.429027657852166,0.8587112893250086,ml
884,,,ml
885,2.3013594486769997,7.083149204907265,ml
886,0.6636037589351795,1.8404591382103288,ml
887,,,ml
888,0.6488374785965708,1.468402704082234,ml
889,,,ml
890,0.14385236890928696,0.20260528670888,ml
891,0.2407530899515635,0.28737669566616314,ml
892,0.8112890358611261,1.401656286247976,ml
893,0.3660927991817158,0.8043650345733517,ml
894,,,ml
895,3.2034688360826666,8.838321500828256,ml
896,,,ml
897,3.0932245968729353,9.887304282004257,ml
898,2.2193129009185486,7.962621105530671,ml
899,4.258344799841823,13.648120926768964,ml
900,,,ml
901,,,ml
902,,,ml
903,,,ml
904,1.5088049610461751,4.9103591348580355,ml
905,4.678300312011412,12.825597999545305,ml
906,,,ml
907,0.9637160414995445,3.2412039514856605,ml
908,2.7114818851115667,6.889204792058672,ml
909,3.62519268037519,9.77361958156946,ml
910,,,ml
911,,,ml
912,,,ml
913,1.8898013617583165,5.206146312327169,ml
914,2.423274189028772,8.325199659865122,ml
915,,,ml
916,3.802006725653006,10.509773100983452,ml
917,,,ml
918,,,ml
919,,,ml
920,,,ml
921,,,ml
922,1.2526824436815998,4.498180926644324,ml
