,ade,fde,kde,type
0,,,,best_of
1,,,,best_of
2,1.9948279279515677,3.27182337086203,8.8280071549325,best_of
3,,,,best_of
4,1.2025805774181424,2.569879925465965,10.8367140139628,best_of
5,1.294848363029731,0.5296301918502131,2.812709774741665,best_of
6,,,,best_of
7,,,,best_of
8,,,,best_of
9,,,,best_of
10,1.1742470684211712,1.5808022588128798,8.207744394420477,best_of
11,,,,best_of
12,0.19438968341280113,0.229396799596431,1.7042043426626585,best_of
13,0.9344520145759583,2.748394760356703,7.2856848798454745,best_of
14,,,,best_of
15,2.196377568499693,3.298675981686803,10.639276962445594,best_of
16,,,,best_of
17,3.9864727562561186,13.957556860033666,12.699971769079841,best_of
18,,,,best_of
19,0.9712673227607137,1.4979242116894027,7.034612208998366,best_of
20,,,,best_of
21,0.17356419174351692,0.2683562436951745,0.9400513325093016,best_of
22,2.197821251768577,3.8991950820595473,9.990598776931868,best_of
23,,,,best_of
24,,,,best_of
25,,,,best_of
26,0.7012671602396588,1.3951966855936215,6.400794438838861,best_of
27,,,,best_of
28,,,,best_of
29,0.44115537273537947,0.6717441241970455,3.33342103290993,best_of
30,,,,best_of
31,0.7200768808181962,1.6430990888757229,3.273647008502079,best_of
32,,,,best_of
33,1.587356406690496,2.9906831149428768,9.841908248958799,best_of
34,,,,best_of
35,1.0648988970008386,2.342942140166061,5.4978392390687745,best_of
36,0.8895177875879879,1.9760008729304217,5.665034687473913,best_of
37,,,,best_of
38,,,,best_of
39,1.9985769402984512,4.341638128768719,8.886722020905266,best_of
40,1.3679297297175157,3.2292818448876375,10.479219903660491,best_of
41,0.46745191905526573,0.832362429373298,1.1945917931071632,best_of
42,0.9791699823182771,1.8980412627129353,7.956210217314702,best_of
43,,,,best_of
44,,,,best_of
45,0.3890523608329186,0.5102456733956537,3.019743702901512,best_of
46,0.7515894109641768,1.2567837402236166,4.180144108522741,best_of
47,4.926600139137193,9.92391520587557,14.87941556570451,best_of
48,,,,best_of
49,,,,best_of
50,,,,best_of
51,0.7440673618549777,1.3371002907725125,4.840571603108372,best_of
52,0.6857240800570042,0.9732823428496364,3.1568165117142923,best_of
53,,,,best_of
54,,,,best_of
55,,,,best_of
56,,,,best_of
57,,,,best_of
58,,,,best_of
59,0.6137792477797429,0.637676259577286,5.191037250341111,best_of
60,,,,best_of
61,1.2432608002086158,2.1621610083822564,6.495232618002707,best_of
62,,,,best_of
63,1.5941303448273956,2.357193967568579,5.8343733518111724,best_of
64,,,,best_of
65,0.5916582366811101,0.9109549876540144,3.386219972593026,best_of
66,,,,best_of
67,0.6853622994724865,0.39024743662855294,4.264990713327182,best_of
68,,,,best_of
69,,,,best_of
70,0.8990090039597383,1.9617875144996066,3.125008621559731,best_of
71,,,,best_of
72,0.8630771121560005,1.5833313766082504,5.576591975018432,best_of
73,,,,best_of
74,0.8928012022865666,1.8503345730400256,7.51371253801998,best_of
75,,,,best_of
76,,,,best_of
77,0.4182725766534563,0.5405166228310558,3.4301245365202053,best_of
78,,,,best_of
79,,,,best_of
80,0.5062126299579198,0.6865559356726597,3.2824249032390185,best_of
81,,,,best_of
82,,,,best_of
83,1.453441212297914,2.6684138740588708,7.40448910857596,best_of
84,,,,best_of
85,1.76179330870284,3.1405249030366225,12.760001186627226,best_of
86,,,,best_of
87,,,,best_of
88,,,,best_of
89,1.0786001042219133,1.8462188500448786,6.475156594057091,best_of
90,,,,best_of
91,,,,best_of
92,,,,best_of
93,0.9039979971691983,1.6184429443804627,7.5220857338093,best_of
94,,,,best_of
95,,,,best_of
96,,,,best_of
97,0.9826156236108388,1.9720458217263768,5.544974871290019,best_of
98,,,,best_of
99,,,,best_of
100,,,,best_of
101,,,,best_of
102,0.6637201717932635,1.5673379733741992,3.8656047151999617,best_of
103,0.6729747472740004,1.1762201111697208,5.837068033036519,best_of
104,1.3705178469912929,2.7319219206451617,5.148553186589989,best_of
105,,,,best_of
106,0.10852452860773497,0.09168122224369073,0.28973665197255866,best_of
107,0.48725557704221634,0.7146468834580705,3.3233034124824603,best_of
108,2.0837355245141644,3.5766647217955088,10.016383939594593,best_of
109,,,,best_of
110,,,,best_of
111,,,,best_of
112,1.2789778573705413,1.9755942110438478,9.400245493183487,best_of
113,0.8644016487579635,2.179244963004198,9.783173171028894,best_of
114,,,,best_of
115,,,,best_of
116,,,,best_of
117,,,,best_of
118,,,,best_of
119,1.200801359482946,2.6464444563835183,5.782952553649275,best_of
120,0.939908014010893,1.6873540999448176,8.244124119381452,best_of
121,,,,best_of
122,,,,best_of
123,0.3650575646620934,0.7515870973333934,2.5557046323923753,best_of
124,0.14246266507222521,0.13748782819181596,0.9224865299682392,best_of
125,,,,best_of
126,1.2312319780855152,1.8871799294677427,8.71118972709098,best_of
127,1.230500562631785,3.0494154884729143,7.243947393010323,best_of
128,,,,best_of
129,,,,best_of
130,,,,best_of
131,,,,best_of
132,0.7631805150197474,1.9617172352445955,4.173113136707215,best_of
133,,,,best_of
134,,,,best_of
135,0.9831237028983557,1.679547370083353,8.128191928553258,best_of
136,0.08785051406676392,0.14163298336505767,-1.4315913938446905,best_of
137,2.4642321148794424,5.833988858637206,12.739466558844153,best_of
138,1.1008380156243411,3.603118978469614,5.446798520475227,best_of
139,,,,best_of
140,,,,best_of
141,,,,best_of
142,,,,best_of
143,0.813562428930351,1.857840874380723,5.859654404176231,best_of
144,,,,best_of
145,0.3009154918499505,0.37980980676044657,2.47487661952122,best_of
146,0.686892677848927,0.9665594602142459,3.6478671132500753,best_of
147,,,,best_of
148,,,,best_of
149,,,,best_of
150,,,,best_of
151,,,,best_of
152,,,,best_of
153,0.4775512262165354,0.8240014234635117,3.32271785759133,best_of
154,0.1295846782006062,0.2600151206582877,0.8071438223184066,best_of
155,,,,best_of
156,3.320212714566314,7.350548894483414,11.767852084718372,best_of
157,,,,best_of
158,1.2070252411001452,2.6480318894208077,6.421531645430766,best_of
159,,,,best_of
160,0.18971829626176642,0.18768094157044782,1.1203410850725637,best_of
161,,,,best_of
162,,,,best_of
163,,,,best_of
164,1.4406506092238935,3.545760612945536,5.939026387053423,best_of
165,0.32812128656362904,0.9412972195390423,2.165755447778725,best_of
166,0.4009450297937413,0.5642175414913098,3.0309230963179403,best_of
167,,,,best_of
168,1.3220751470842764,1.3427325758224944,9.58003866869059,best_of
169,1.3129616905952035,2.614707808405827,14.87157654808816,best_of
170,,,,best_of
171,,,,best_of
172,1.0128029686449984,1.3347660793121183,11.07075856170746,best_of
173,0.22431153110765126,0.4650629822119958,1.3610476525426383,best_of
174,,,,best_of
175,,,,best_of
176,,,,best_of
177,0.5350347329707886,1.0782580559256862,2.9674962887255827,best_of
178,,,,best_of
179,,,,best_of
180,,,,best_of
181,,,,best_of
182,,,,best_of
183,,,,best_of
184,0.23936254848636704,0.462919490552253,1.7412812079190474,best_of
185,,,,best_of
186,,,,best_of
187,1.440279382162023,4.697733429845519,14.515992805171374,best_of
188,0.992257590255496,2.4619303029366013,6.927809488523752,best_of
189,0.3322164947027617,0.6505165874912708,2.7284064411855966,best_of
190,0.45449429270758346,0.947076436868896,1.3881111802943193,best_of
191,,,,best_of
192,0.5243964063311893,1.1220089749317748,3.405177903117588,best_of
193,,,,best_of
194,0.41818282738205037,0.7346020665691714,2.9343693334296983,best_of
195,,,,best_of
196,,,,best_of
197,0.827374399298278,1.5851498344901713,4.086876910890137,best_of
198,,,,best_of
199,,,,best_of
