44951,49479,3483,985,1
44951,49812,3188,972,1
44951,49817,3744,995,1
44971,49350,3185,1012,1
44971,49479,3546,982,1
44971,49812,3228,975,1
45001,49350,3265,1009,1
45001,49754,3188,1039,1
45001,49857,3899,1094,1
45021,47695,3174,993,1
45021,49350,3322,1008,1
45021,49754,3244,1038,1
45051,47695,3237,992,1
45051,49350,3401,1003,1
45051,49754,3329,1036,1
45071,47695,3284,990,1
45071,49350,3458,1000,1
45071,49754,3385,1033,1
45101,47695,3352,989,1
45101,49350,3538,990,1
45101,49781,3209,1025,1
45101,49982,3485,965,1
45101,49985,3794,1016,1
45101,50008,3739,987,1
45121,47695,3398,988,1
45121,49350,3598,984,1
45121,49754,3532,1028,1
45121,49781,3267,1022,1
45151,47695,3466,985,1
45151,49350,3684,972,1
45151,49754,3621,1022,1
45151,49781,3353,1016,1
45151,49982,3589,955,1
45151,50011,3875,1093,1
45151,50072,3184,1007,1
45171,47695,3509,983,1
45171,49350,3740,965,1
45171,49754,3679,1017,1
45171,49781,3408,1016,1
45171,49982,3633,952,1
45171,50011,3824,1097,1
45171,50072,3237,1004,1
45201,47695,3575,976,1
45201,49350,3825,953,1
45201,49754,3772,1009,1
45201,49781,3489,1012,1
45201,50072,3322,997,1
45221,47695,3618,970,1
45221,49350,3879,945,1
45221,49754,3835,1003,1
45221,49781,3550,1013,1
45221,49982,3752,941,1
45221,50162,3438,1040,1
45251,47695,3684,965,1
45251,49781,3640,1010,1
45251,49982,3824,937,1
45251,50072,3464,993,1
45251,50114,3846,1095,1
45251,50162,3511,1031,1
45271,47695,3725,962,1
45271,49781,3701,1004,1
45271,49982,3874,933,1
45271,50072,3517,989,1
45271,50114,3797,1099,1
45271,50162,3566,1031,1
45301,47695,3784,957,1
45301,49781,3786,995,1
45301,50162,3649,1025,1
45321,47695,3825,953,1
45321,49781,3847,989,1
45321,50162,3702,1018,1
45351,47695,3881,946,1
45351,50072,3736,976,1
45351,50162,3791,1011,1
45371,50072,3785,971,1
45371,50162,3844,1007,1
45401,50072,3866,972,1
45401,50160,3173,1010,1
45401,50325,3219,1032,1
45431,50160,3261,1000,1
45461,50415,3616,1014,1
45481,50325,3478,1007,1
45481,50415,3679,1009,1
45511,50239,3206,995,1
45511,50458,3866,1084,1
45531,50239,3255,990,1
45531,50377,3180,1042,1
45531,50458,3823,1089,1
45531,50480,3548,969,1
45561,50325,3752,984,1
45561,50458,3767,1094,1
45561,50500,3263,1035,1
45581,50239,3395,979,1
45581,50377,3314,1029,1
45581,50458,3725,1097,1
45581,50464,3697,958,1
45581,50500,3315,1029,1
45611,50239,3472,972,1
45611,50377,3387,1021,1
45611,50500,3386,1021,1
45631,50239,3524,968,1
45631,50360,3174,1000,1
45631,50377,3436,1015,1
45661,50239,3607,958,1
45661,50360,3258,994,1
45661,50377,3509,1004,1
45661,50479,3239,1038,1
45661,50618,3497,1035,1
45681,50239,3652,953,1
45681,50360,3315,991,1
45681,50377,3556,1000,1
45681,50479,3306,1035,1
45681,50532,3302,939,1
45681,50618,3565,1032,1
45711,50239,3732,946,1
45711,50360,3399,984,1
45711,50377,3627,989,1
45711,50479,3406,1028,1
45711,50532,3374,935,1
45711,50618,3669,1020,1
45711,50663,3453,1035,1
45711,50677,3241,1048,1
45731,50239,3783,940,1
45731,50360,3459,979,1
45731,50377,3678,985,1
45731,50479,3473,1023,1
45731,50532,3420,933,1
45731,50537,3157,1009,1
45731,50618,3744,1016,1
45731,50663,3515,1027,1
45731,50677,3300,1044,1
