18701,15274,2193,1279,1
18701,15571,2044,1248,1
18721,15274,2179,1280,1
18751,15274,2162,1282,1
18771,15140,2198,1240,1
18771,15274,2155,1282,1
18801,15140,2179,1239,1
18801,15274,2146,1284,1
18821,15140,2168,1241,1
18821,15274,2142,1284,1
18821,16121,2061,1310,1
18851,15140,2146,1239,1
18851,15274,2131,1285,1
18851,16121,2050,1313,1
18871,15140,2130,1239,1
18871,15274,2123,1285,1
18901,15140,2103,1239,1
18901,15274,2107,1285,1
18901,15952,2188,1297,1
18901,16130,1941,1188,1
18901,16206,1987,1298,1
18921,15140,2083,1239,1
18921,15274,2096,1285,1
18921,15952,2175,1298,1
18921,16130,1923,1196,1
18921,16206,1979,1295,1
18951,15140,2055,1239,1
18951,15257,2200,1227,1
18951,15274,2073,1285,1
18951,15952,2155,1298,1
18951,16130,1896,1210,1
18951,16192,1979,1324,1
18951,16206,1968,1294,1
18951,16241,1991,1372,1
18971,15140,2045,1239,1
18971,15257,2190,1227,1
18971,15274,2061,1287,1
18971,15952,2140,1300,1
18971,16130,1876,1216,1
18971,16192,1957,1325,1
18971,16206,1958,1289,1
19001,15257,2168,1230,1
19001,15356,2197,1287,1
19001,15952,2116,1302,1
19001,16192,1927,1326,1
19001,16206,1949,1283,1
19001,16212,1901,1191,1
19021,15257,2155,1232,1
19021,15356,2185,1288,1
19021,15952,2098,1302,1
19021,16192,1907,1327,1
19021,16206,1942,1280,1
19051,15257,2134,1233,1
19051,15356,2162,1288,1
19051,15952,2074,1304,1
19051,16192,1886,1333,1
19051,16206,1930,1274,1
19051,16319,1984,1299,1
19071,15257,2122,1233,1
19071,15356,2149,1288,1
19071,15952,2060,1304,1
19071,16192,1876,1338,1
19071,16206,1927,1269,1
19071,16319,1963,1300,1
19101,15257,2101,1233,1
19101,15356,2126,1291,1
19101,16206,1918,1261,1
19101,16319,1924,1301,1
19101,16348,1961,1240,1
19121,15257,2089,1234,1
19121,15356,2107,1293,1
19121,16206,1912,1255,1
19121,16319,1897,1302,1
19121,16348,1956,1240,1
19151,15257,2074,1235,1
19151,15356,2077,1295,1
19151,15507,2182,1283,1
19151,16206,1908,1244,1
19151,16348,1948,1239,1
19151,16365,2192,1235,1
19151,16392,1972,1313,1
19171,15257,2070,1235,1
19171,15356,2057,1297,1
19171,15507,2161,1283,1
19171,16206,1906,1238,1
19171,16348,1943,1241,1
19171,16365,2176,1237,1
19171,16392,1947,1314,1
19201,15257,2056,1235,1
19201,15507,2133,1284,1
19201,16206,1903,1227,1
19201,16348,1934,1241,1
19201,16365,2158,1238,1
19201,16392,1908,1312,1
19221,15257,2051,1235,1
19221,15507,2114,1287,1
19221,16206,1902,1217,1
19221,16348,1930,1242,1
19221,16365,2160,1241,1
19221,16392,1882,1310,1
19251,15507,2086,1290,1
19251,16206,1904,1212,1
19251,16348,1918,1243,1
19251,16365,2139,1241,1
19251,16477,1974,1305,1
19271,15507,2069,1291,1
19271,16206,1903,1205,1
19271,16348,1904,1243,1
19271,16365,2124,1244,1
19271,16477,1945,1307,1
19301,16206,1906,1196,1
19301,16348,1880,1244,1
19301,16365,2113,1244,1
19301,16477,1899,1308,1
19321,15414,2208,1259,1
19321,16206,1909,1186,1
19321,16365,2112,1247,1
19351,15414,2194,1260,1
19351,15788,2204,1293,1
19371,15414,2183,1262,1
19371,15788,2184,1297,1
19371,15835,2181,1187,1
19371,16365,2091,1246,1
19371,16587,1965,1292,1
19401,15414,2172,1264,1
19401,15788,2142,1300,1
19401,15835,2166,1194,1
19401,16587,1927,1293,1
19401,16627,1928,1240,1
19421,15414,2162,1265,1
19421,15788,2123,1300,1
19421,15835,2158,1202,1
19421,16587,1897,1293,1
19421,16627,1912,1239,1
19451,15414,2144,1271,1
19451,15788,2097,1301,1
19451,15835,2140,1214,1
19451,16627,1881,1239,1
19451,16658,1974,1311,1
19471,15414,2124,1273,1
19471,15788,2078,1302,1
19471,15835,2129,1216,1
19471,16614,1887,1189,1
19471,16693,1990,1375,1
19501,15414,2106,1277,1
19501,15835,2108,1227,1
19501,16693,1990,1372,1
19501,16707,1982,1319,1
