13451,13578,2313,1211,1
13451,14179,2340,1223,1
13451,14253,2489,1180,1
13471,13578,2271,1214,1
13501,13578,2210,1221,1
13501,14174,2153,1220,1
13501,14215,2353,1244,1
13521,13578,2173,1229,1
13521,14179,2243,1231,1
13521,14180,2296,1268,1
13551,13713,2519,1223,1
13551,14179,2199,1238,1
13571,13713,2492,1224,1
13571,14180,2299,1270,1
13601,13713,2451,1222,1
13601,14179,2134,1249,1
13601,14180,2296,1269,1
13601,14355,2287,1167,1
13621,13713,2415,1220,1
13621,14180,2295,1270,1
13621,14355,2259,1166,1
13651,13713,2365,1215,1
13651,14074,2539,1236,1
13651,14104,2536,1214,1
13651,14180,2296,1269,1
13651,14467,2362,1177,1
13671,13713,2335,1214,1
13671,14074,2501,1233,1
13671,14104,2502,1211,1
13671,14180,2294,1268,1
13671,14435,2267,1240,1
13671,14467,2320,1174,1
13701,13713,2292,1212,1
13701,14467,2266,1172,1
13701,14512,2256,1241,1
13721,13713,2266,1210,1
13721,14467,2236,1169,1
13721,14512,2248,1240,1
13751,13713,2226,1211,1
13751,14074,2316,1211,1
13751,14512,2233,1239,1
13771,13713,2200,1212,1
13771,13752,2536,1168,1
13771,14512,2227,1238,1
13801,13713,2156,1216,1
13801,13752,2500,1167,1
13801,14512,2219,1238,1
13801,14637,2291,1202,1
13821,13752,2478,1168,1
13821,14512,2211,1238,1
13861,14512,2187,1234,1
13861,14637,2183,1201,1
13861,14723,2232,1260,1
13881,14723,2231,1253,1
13881,14745,2181,1235,1
13911,14512,2169,1236,1
13911,14780,2295,1266,1
13941,14776,2135,1263,1
14001,14783,2268,1169,1
14001,14874,2296,1266,1
14021,14783,2242,1170,1
14021,14860,2165,1262,1
14021,14888,2402,1279,1
14051,14783,2208,1170,1
14051,14888,2402,1267,1
14071,14783,2189,1171,1
14071,14888,2405,1261,1
14101,14278,2516,1170,1
14101,14783,2161,1173,1
14101,14888,2408,1258,1
14121,14278,2491,1168,1
14121,14783,2143,1174,1
14121,14888,2408,1254,1
14151,14278,2452,1170,1
14151,14611,2480,1219,1
14151,14888,2408,1253,1
14171,14278,2421,1171,1
14171,14888,2412,1252,1
14201,14278,2380,1172,1
14201,14888,2409,1248,1
14201,15064,2401,1227,1
14221,14278,2358,1172,1
14221,14888,2412,1244,1
14251,14278,2308,1170,1
14251,14347,2531,1263,1
14251,14416,2556,1165,1
14251,14471,2519,1204,1
14251,14611,2319,1227,1
14251,14888,2419,1242,1
