,ade,fde,kde,type
54,1.100889794568415,2.012496552058249,6.365519732142807,best_of
55,0.13834988675539675,0.1817001343504197,0.09938174522396068,best_of
56,0.17546556130294763,0.3162786052367914,0.5695262144805249,best_of
57,,,,best_of
58,0.12452867902500554,0.1272439650789894,-0.02011330841412384,best_of
59,2.0863575349761523,4.843914705934882,7.362234467440078,best_of
60,0.17090789519957433,0.22329871406845725,0.4844748116686106,best_of
61,0.3240446442842351,0.5163507090628776,0.4864754727734248,best_of
62,,,,best_of
63,0.4419128145897881,1.3037846053629207,1.7651163316681273,best_of
64,,,,best_of
65,0.4170884999882985,0.7374253117152023,3.337950678687698,best_of
66,0.07885114707017087,0.07114620161826463,-0.5404879870192016,best_of
67,0.19721943091257932,0.287274519211439,0.8401201238496425,best_of
68,1.0644402384328635,3.1113827264945595,4.137764939251926,best_of
69,,,,best_of
70,2.2876342364828806,3.9582640388725014,11.30806178656717,best_of
71,,,,best_of
72,0.12349913465610136,0.10099062884667857,0.2836873904761738,best_of
73,,,,best_of
74,,,,best_of
75,0.10194719218630928,0.12156529113294595,-0.033186943359994656,best_of
76,,,,best_of
77,0.13852762901400892,0.16466988806080557,0.7534645135667711,best_of
78,0.17235199293368508,0.22299000340362932,0.7948973636074697,best_of
79,0.14306190306836464,0.229270114178032,-0.20460641914725464,best_of
80,2.1554557321477095,5.454126142524211,9.027931733925572,best_of
81,,,,best_of
82,,,,best_of
83,0.07699509450467044,0.060689584690177954,-0.9399134834435756,best_of
84,,,,best_of
85,,,,best_of
86,0.9419980272272996,1.9703106625337696,4.083488748497167,best_of
87,0.49498943760218056,0.666189994088619,2.824343955610276,best_of
88,0.18880412453390455,0.216829245479871,0.5193552395158963,best_of
89,,,,best_of
90,0.19156513999344488,0.249459258435088,-0.3979534206062518,best_of
91,,,,best_of
92,1.7345262023519838,5.675069754547698,6.333991625009522,best_of
93,0.8336104510178166,2.3878314775534912,3.9186939974055486,best_of
94,,,,best_of
95,1.9526886885360835,4.608253610824242,8.82529985008914,best_of
96,1.1197597084654192,1.674550202295634,6.661929179469654,best_of
97,0.118287122342837,0.128034459564072,0.6576503833951972,best_of
98,0.09360858419374508,0.12358764729600111,-0.07881944948671102,best_of
99,0.1961375652329488,0.35397695974674376,0.07559881717297096,best_of
100,,,,best_of
101,0.37097662857440833,0.49722333601306284,1.2871697516189153,best_of
102,,,,best_of
103,,,,best_of
104,2.2793518568457127,8.211196786327385,11.270905740046928,best_of
105,1.835345544068146,5.673692661346268,8.502620242820376,best_of
106,,,,best_of
107,0.12466505923469924,0.13489882983604107,-0.4477597355010355,best_of
108,,,,best_of
109,0.3520930087532621,0.5448741416356002,0.7667371764055062,best_of
110,0.14258213131113603,0.10978764005195556,0.14497927508526456,best_of
111,0.3317604666612868,0.6942056161637873,2.616131977244831,best_of
112,0.09197222286183857,0.09509394802805438,-0.3505555723114602,best_of
113,0.852657323764494,1.5284899917924821,6.0670032552346695,best_of
114,0.6607706367948301,1.1219594455002564,3.0075665602266484,best_of
115,1.5977785171306629,2.9217315043366106,5.916528796085106,best_of
116,,,,best_of
117,,,,best_of
118,0.3888038126359094,0.5250244750735453,2.950054153866617,best_of
119,0.14625897043685993,0.2386581019060929,0.15474221766495613,best_of
120,,,,best_of
121,,,,best_of
122,,,,best_of
123,0.2791864496494854,0.41625375610754684,0.26193849474630315,best_of
124,,,,best_of
125,,,,best_of
126,,,,best_of
127,,,,best_of
128,0.1745302704968915,0.2889084980927173,0.2527537902813108,best_of
129,,,,best_of
130,,,,best_of
131,8.574278781713135,16.433952014438546,17.878931497874923,best_of
132,0.12476650162817074,0.1345863584493977,0.693490081317073,best_of
133,,,,best_of
134,0.1912750447970768,0.29564932740190336,-0.0511393983023183,best_of
135,,,,best_of
136,,,,best_of
137,0.14378889262157918,0.09943491915814957,1.3226307476427124,best_of
138,,,,best_of
139,0.09803708240917261,0.05832568887556061,-0.0005885107326428773,best_of
140,,,,best_of
141,,,,best_of
142,0.11327085497949733,0.13780915251458062,-0.14432656417136314,best_of
143,,,,best_of
144,,,,best_of
145,1.653095618847394,2.2129848868918867,3.36160356758215,best_of
146,1.0219203139402224,1.4431889674928808,3.1116661581609284,best_of
147,1.283919799863549,3.015071783922851,5.525194645422931,best_of
148,0.6529210177872995,1.3473219962453244,6.915173305785101,best_of
149,1.0572958400020398,2.2767858802723184,3.7378639505089417,best_of
150,,,,best_of
151,2.012563372067342,5.819200419348066,6.3468841647736,best_of
152,0.18935516720999784,0.3953958791856164,0.259627400771816,best_of
153,,,,best_of
154,,,,best_of
155,,,,best_of
156,,,,best_of
157,0.4261153241950931,0.7914834689212713,1.512035805710005,best_of
158,,,,best_of
159,0.10508426479514581,0.09459897056219697,-0.0050511585142339185,best_of
160,2.2946785813802766,6.341855091308238,11.914883964466755,best_of
161,,,,best_of
162,0.2508587674488417,0.40051541240556376,1.3465398607241117,best_of
163,2.643349492885852,7.111694329437396,14.556676303733092,best_of
164,,,,best_of
165,0.14518896677437898,0.2751982747653193,-0.22885855047094095,best_of
166,,,,best_of
167,0.09794283579882286,0.12575188826732897,-0.9201604649459779,best_of
168,1.1968118193098696,2.0962208231844097,5.773028817234251,best_of
169,,,,best_of
170,0.09740860549055246,0.08127659077869369,-0.5344353341641411,best_of
171,0.17860801696399814,0.18321360776138373,0.3021873911330163,best_of
172,3.4905732187659986,4.252908350858598,13.782929043399891,best_of
173,0.3433928984055964,0.5562892551927469,1.0258020238530796,best_of
174,0.3773100521974064,0.9438289723983804,1.5035564084765176,best_of
175,1.9068001549239315,3.819958059098882,9.79852415429691,best_of
176,,,,best_of
177,,,,best_of
178,3.489858392848089,11.202221680594935,14.055333502668642,best_of
179,5.743441694121202,15.255186877163636,16.61570105563466,best_of
180,0.13639716874300206,0.17252787931981572,-0.15646186564844458,best_of
181,,,,best_of
182,1.708749710712436,5.361898909722832,6.316778237508745,best_of
183,0.054990643124273444,0.0555626618745101,-1.5187674871700985,best_of
184,0.45832373820489986,1.8160934558126924,3.4489786085071117,best_of
185,0.17375780088204237,0.34773184022623804,0.9163557852783686,best_of
186,0.10502434362906164,0.11424120765953111,-0.014023114553929053,best_of
187,0.2424000664117722,0.29887572707516524,1.601431245779821,best_of
188,0.10120743075871491,0.1102677791590227,-1.0139751071546301,best_of
189,0.13383461537858893,0.15022916351257354,-0.4105674581515336,best_of
190,3.6117578617684227,12.119265118189642,13.802649422063864,best_of
191,0.1785998094053973,0.28791056538436477,0.8458528156230493,best_of
192,0.7873364613358397,1.803940364797568,5.1403501921179044,best_of
193,0.8159203313620346,1.7446282795843633,4.81592430167498,best_of
194,0.4438993414268777,0.7021739006731001,1.4249075742061748,best_of
195,0.15855708327275794,0.13008887775496927,1.5111401892622969,best_of
196,,,,best_of
197,,,,best_of
198,0.108677832994664,0.14410236303612545,-0.4531903829278159,best_of
199,,,,best_of
200,0.21117053257267152,0.2876522352336442,0.9953666262783518,best_of
201,,,,best_of
202,,,,best_of
203,5.126545781731061,6.918510644065385,16.358637866552613,best_of
204,0.1906170019546754,0.33213897675331644,0.4135467007709691,best_of
205,,,,best_of
206,0.12573869954636585,0.22256653013496042,-0.6535402670095636,best_of
207,2.7922123935747334,4.537844547848401,9.094369442752397,best_of
208,0.24087254472092962,0.46931595453479585,0.49541211119305395,best_of
209,0.10599795439493437,0.09611180748981386,-0.04766686003593258,best_of
210,2.6798561697778074,6.563137638225521,14.51932089380481,best_of
211,,,,best_of
212,0.35802278537958676,0.46810004466510086,1.3742827218793596,best_of
213,0.3112767925550282,0.7423649904202142,1.145879943089138,best_of
214,1.453339145309612,2.7351584426842797,7.078337334047639,best_of
215,,,,best_of
216,0.07176793694970154,0.056363517549532546,-0.8283497842097978,best_of
217,0.3095077063796534,0.5791806119168325,0.7958446060743595,best_of
218,2.185602671823043,8.02286861339135,11.76652641437154,best_of
219,1.0578580041862298,2.7610727482544544,7.703712589073956,best_of
220,0.1945869053209733,0.33530706887116485,0.639731487506775,best_of
221,,,,best_of
222,,,,best_of
223,0.19984815476801168,0.1840629511212098,0.36173588790392797,best_of
224,0.2927218914031048,0.5400970844398104,1.9900854096597693,best_of
225,,,,best_of
226,,,,best_of
227,0.1312820629336297,0.15547112694729284,-0.44030294464915726,best_of
228,,,,best_of
229,,,,best_of
230,,,,best_of
231,,,,best_of
232,,,,best_of
233,,,,best_of
234,,,,best_of
235,,,,best_of
236,0.09650001787149806,0.09894599949159959,0.05242355835274658,best_of
237,,,,best_of
238,,,,best_of
239,,,,best_of
240,0.4094044094385811,0.3487093825965126,2.3803598004550524,best_of
241,2.047254893420341,4.642994853447773,8.944007631353616,best_of
242,,,,best_of
243,0.12271382448810465,0.159102159645523,-0.12070207957880878,best_of
244,0.7507780297433462,1.254951757478971,3.761459824149984,best_of
245,,,,best_of
246,,,,best_of
247,,,,best_of
248,1.9482268489520371,5.919456231810445,6.329442578819509,best_of
249,,,,best_of
250,,,,best_of
251,0.42283384430317766,0.6821198908503888,1.8933398363211291,best_of
252,,,,best_of
253,9.237684522424555,16.963589259436326,18.230979142780566,best_of
254,0.1442058177032423,0.20985531321014578,-0.39497372892495597,best_of
255,0.11317790247923688,0.16338496134957553,-0.8228401165808137,best_of
256,0.12593706249431816,0.1620909684004827,-0.6302235053576423,best_of
257,0.11930892524447723,0.16312320900985286,0.49110788066108135,best_of
258,0.17638444528029254,0.276219188770407,1.118209468254969,best_of
259,,,,best_of
260,,,,best_of
261,2.264583649098991,3.352749128722852,7.942963369188435,best_of
262,0.8848116293748739,1.9294508650002289,3.283055819938885,best_of
