,value,metric,type
0,12.42842414317561,kde,z_mode
1,8.44228120448417,kde,z_mode
2,11.852133484266052,kde,z_mode
3,16.04848977264661,kde,z_mode
4,11.910207168406984,kde,z_mode
5,-1.1772103904958409,kde,z_mode
6,-0.14947985928101842,kde,z_mode
7,20.0,kde,z_mode
8,-6.436917253140406,kde,z_mode
9,4.891709828664213,kde,z_mode
10,9.177977835091239,kde,z_mode
11,-6.197059808957807,kde,z_mode
12,7.066488565660156,kde,z_mode
13,12.204095282466445,kde,z_mode
14,-6.098101102680299,kde,z_mode
15,9.567960605214065,kde,z_mode
16,15.772826698961477,kde,z_mode
17,-5.943123837252278,kde,z_mode
18,11.756808080041335,kde,z_mode
19,17.756400508963953,kde,z_mode
20,-5.55723293553027,kde,z_mode
21,13.719085727870219,kde,z_mode
22,15.256692327437893,kde,z_mode
23,-2.945971328011824,kde,z_mode
24,16.043399183533467,kde,z_mode
25,17.98898023885454,kde,z_mode
26,0.056122846005981275,kde,z_mode
27,13.64819103863384,kde,z_mode
28,15.566191425389427,kde,z_mode
29,1.7917198726321928,kde,z_mode
30,17.346534450020133,kde,z_mode
31,18.110839703082522,kde,z_mode
32,1.4282268019505773,kde,z_mode
33,13.746532945187356,kde,z_mode
34,11.981918223158315,kde,z_mode
35,6.529777310370642,kde,z_mode
36,17.73564303138662,kde,z_mode
37,13.698077870132604,kde,z_mode
38,5.944870789180172,kde,z_mode
39,16.545271351994046,kde,z_mode
40,18.633747442404555,kde,z_mode
41,6.13927242717102,kde,z_mode
42,4.186124772857978,kde,z_mode
43,17.459046771482885,kde,z_mode
44,8.656063169123218,kde,z_mode
45,9.902162313599053,kde,z_mode
46,14.661462395139635,kde,z_mode
47,13.362693363186418,kde,z_mode
48,15.720068760999666,kde,z_mode
49,7.367198719869204,kde,z_mode
50,15.724902605713574,kde,z_mode
51,10.256141688579156,kde,z_mode
52,-2.080984583604229,kde,z_mode
53,16.113978697611003,kde,z_mode
54,-0.5168131477515854,kde,z_mode
55,18.15738038665238,kde,z_mode
56,2.346470362429913,kde,z_mode
57,1.323730146357607,kde,z_mode
58,4.7077197968929365,kde,z_mode
59,4.503088564307059,kde,z_mode
60,13.751877023825939,kde,z_mode
61,-0.6134966829187232,kde,z_mode
62,0.300141527193295,kde,z_mode
63,17.97486485947005,kde,z_mode
64,1.0967655370235567,kde,z_mode
65,14.505412064419803,kde,z_mode
66,16.620721785262983,kde,z_mode
67,17.55182034907417,kde,z_mode
68,18.12712173733559,kde,z_mode
69,15.774790147109472,kde,z_mode
70,19.1086998892637,kde,z_mode
71,18.718970544358584,kde,z_mode
72,17.86677904776369,kde,z_mode
73,20.0,kde,z_mode
74,20.0,kde,z_mode
75,14.302144283708394,kde,z_mode
76,13.562053831700759,kde,z_mode
77,13.39840442030286,kde,z_mode
78,15.46598385853127,kde,z_mode
79,1.5784440380868212,kde,z_mode
80,16.471108436844066,kde,z_mode
81,15.75915571793895,kde,z_mode
82,16.383418928912675,kde,z_mode
83,17.867386028820853,kde,z_mode
84,12.122530091059591,kde,z_mode
85,-2.447080142708177,kde,z_mode
86,20.0,kde,z_mode
87,18.90575747305465,kde,z_mode
88,19.86291464432098,kde,z_mode
89,14.943562948877576,kde,z_mode
90,13.712912891706665,kde,z_mode
91,17.76518793646527,kde,z_mode
92,7.819031753032012,kde,z_mode
93,13.263853810334227,kde,z_mode
94,11.08038284571256,kde,z_mode
95,14.66818237869268,kde,z_mode
96,15.974136084164671,kde,z_mode
97,6.580552010256654,kde,z_mode
98,18.387244840492144,kde,z_mode
99,17.9572937295175,kde,z_mode
100,0.5795495976185085,kde,z_mode
101,10.86187753698858,kde,z_mode
102,2.900237059051287,kde,z_mode
103,15.34255384602239,kde,z_mode
104,10.884997571891837,kde,z_mode
105,10.774948722025352,kde,z_mode
106,6.239897332551127,kde,z_mode
107,17.84816698889419,kde,z_mode
108,5.390370349725993,kde,z_mode
109,3.9990130909440254,kde,z_mode
110,14.151601110325911,kde,z_mode
111,12.615333534240625,kde,z_mode
112,7.308469734451836,kde,z_mode
113,5.822019209549943,kde,z_mode
114,11.318449226943416,kde,z_mode
115,4.6514660897754885,kde,z_mode
116,15.81628136489959,kde,z_mode
117,12.61833721521033,kde,z_mode
118,15.731526756529423,kde,z_mode
119,16.23124455999121,kde,z_mode
120,16.18102963661,kde,z_mode
121,18.04451454933061,kde,z_mode
122,17.91000667707501,kde,z_mode
123,18.06532134803049,kde,z_mode
124,13.347946075844447,kde,z_mode
125,20.0,kde,z_mode
126,3.2016923416937035,kde,z_mode
127,16.86320553474473,kde,z_mode
128,15.953256365886523,kde,z_mode
129,18.29880599800682,kde,z_mode
130,16.795878034795482,kde,z_mode
131,5.499399113535565,kde,z_mode
132,15.89706129259054,kde,z_mode
133,0.9968329897953485,kde,z_mode
134,2.6752315021037907,kde,z_mode
135,14.861480570996825,kde,z_mode
136,-0.9070182806019396,kde,z_mode
137,8.255755098848088,kde,z_mode
138,2.6607406824378534,kde,z_mode
139,0.7783017371853911,kde,z_mode
140,0.8753887032326004,kde,z_mode
141,14.968621258034164,kde,z_mode
142,-1.1361872218277056,kde,z_mode
143,13.724027372445832,kde,z_mode
144,15.190198652090869,kde,z_mode
145,-0.703573905981469,kde,z_mode
146,16.641040785579662,kde,z_mode
147,2.2438998771120477,kde,z_mode
148,9.920651315005564,kde,z_mode
149,4.353417314039353,kde,z_mode
150,13.03020293635905,kde,z_mode
151,0.23303995237002162,kde,z_mode
152,8.886766418353023,kde,z_mode
153,7.702597529959305,kde,z_mode
154,0.6919027961475916,kde,z_mode
155,3.014449816721548,kde,z_mode
156,13.878755253448658,kde,z_mode
157,15.569288914502877,kde,z_mode
158,14.362730907492082,kde,z_mode
159,15.556973324752457,kde,z_mode
160,10.20654539920973,kde,z_mode
161,14.56927468323454,kde,z_mode
162,18.144171110218227,kde,z_mode
163,13.37179498038413,kde,z_mode
164,20.0,kde,z_mode
165,17.863198173753055,kde,z_mode
166,14.000107084153026,kde,z_mode
167,15.62131966525796,kde,z_mode
168,20.0,kde,z_mode
169,18.114175279870608,kde,z_mode
170,15.687128716080728,kde,z_mode
171,20.0,kde,z_mode
172,16.627297951586645,kde,z_mode
173,6.150072352534558,kde,z_mode
174,20.0,kde,z_mode
175,15.669876571587947,kde,z_mode
176,20.0,kde,z_mode
177,16.344814215249002,kde,z_mode
178,2.2125533248400497,kde,z_mode
179,20.0,kde,z_mode
180,6.552273579970229,kde,z_mode
181,6.95714934279239,kde,z_mode
182,17.95401167466298,kde,z_mode
183,15.007301219903157,kde,z_mode
184,15.07578945035418,kde,z_mode
185,9.00352015435423,kde,z_mode
186,20.0,kde,z_mode
187,12.259349198744003,kde,z_mode
188,15.613593335376445,kde,z_mode
189,13.339514028943068,kde,z_mode
190,13.950991005058217,kde,z_mode
191,17.54635762985501,kde,z_mode
192,5.894373926003572,kde,z_mode
193,13.944747388034052,kde,z_mode
194,20.0,kde,z_mode
195,2.00014567239286,kde,z_mode
196,20.0,kde,z_mode
197,-0.1289106295418384,kde,z_mode
198,13.370074340530525,kde,z_mode
199,20.0,kde,z_mode
200,20.0,kde,z_mode
201,16.341778188437285,kde,z_mode
202,13.490287447468083,kde,z_mode
203,18.91496036487753,kde,z_mode
204,20.0,kde,z_mode
205,7.451959159949764,kde,z_mode
206,2.1419724453512186,kde,z_mode
207,7.006166755006868,kde,z_mode
208,0.09105463604106634,kde,z_mode
209,7.67838432736246,kde,z_mode
210,20.0,kde,z_mode
211,2.8472772567845617,kde,z_mode
212,6.353753513066126,kde,z_mode
213,16.038037416236538,kde,z_mode
214,6.3240918316634325,kde,z_mode
215,10.502360327865373,kde,z_mode
216,12.560588398471124,kde,z_mode
217,7.317966144202476,kde,z_mode
218,11.891986872472128,kde,z_mode
219,11.346382760935953,kde,z_mode
220,14.094991149251,kde,z_mode
221,13.41720961456411,kde,z_mode
222,17.79869722407004,kde,z_mode
223,15.76522272893628,kde,z_mode
