,value,metric,type
0,0.49121622986103153,fde,best_of
1,0.6297161457720217,fde,best_of
2,0.6079370954354173,fde,best_of
3,3.6993889185332756,fde,best_of
4,0.48737774946468065,fde,best_of
5,0.1572324961045047,fde,best_of
6,0.5150873018754241,fde,best_of
7,0.09383552514492102,fde,best_of
8,0.0008518979416096021,fde,best_of
9,0.5896677133220665,fde,best_of
10,0.08540390263493824,fde,best_of
11,0.006600745410214173,fde,best_of
12,0.33976236372838564,fde,best_of
13,0.13099685642341857,fde,best_of
14,0.005646631476034687,fde,best_of
15,0.3198938460778506,fde,best_of
16,0.10884426439099572,fde,best_of
17,0.015014572355640144,fde,best_of
18,0.35740299509610274,fde,best_of
19,0.20156144533492804,fde,best_of
20,0.013025379306834105,fde,best_of
21,0.35964788430084604,fde,best_of
22,0.4357355490690585,fde,best_of
23,0.02609385282586218,fde,best_of
24,0.36082964238382415,fde,best_of
25,0.2602596254235053,fde,best_of
26,0.039781532062539024,fde,best_of
27,0.5935782074198707,fde,best_of
28,0.3213063556236228,fde,best_of
29,0.03442496246897113,fde,best_of
30,0.611373329694609,fde,best_of
31,0.13307796328148466,fde,best_of
32,0.03587231796040362,fde,best_of
33,1.8114201511323742,fde,best_of
34,0.41475258186262876,fde,best_of
35,0.03871605739625434,fde,best_of
36,0.9619911119664556,fde,best_of
37,0.1554470531211077,fde,best_of
38,0.025541770625949464,fde,best_of
39,0.5038383085033401,fde,best_of
40,0.1502291772748007,fde,best_of
41,0.04234082348610595,fde,best_of
42,0.5208074326225876,fde,best_of
43,0.19018521159926718,fde,best_of
44,0.010839326616668792,fde,best_of
45,0.3986093667567271,fde,best_of
46,0.04401662468252469,fde,best_of
47,0.4505621862974775,fde,best_of
48,0.14006598277440394,fde,best_of
49,0.2136736355612218,fde,best_of
50,0.14238631693713996,fde,best_of
51,0.19396157172043624,fde,best_of
52,0.07150171233028511,fde,best_of
53,1.6026319748360238,fde,best_of
54,0.02356109888999609,fde,best_of
55,0.8983765050701471,fde,best_of
56,0.04936765256451219,fde,best_of
57,0.21408631562924538,fde,best_of
58,0.07769421538220235,fde,best_of
59,0.06163120453056448,fde,best_of
60,0.6241016000233984,fde,best_of
61,0.0887786572597914,fde,best_of
62,0.2889124671207638,fde,best_of
63,4.075266717204219,fde,best_of
64,0.6136081106162654,fde,best_of
65,0.4765275875536733,fde,best_of
66,1.1964108315652613,fde,best_of
67,0.3002670153037285,fde,best_of
68,0.4943769443111581,fde,best_of
69,0.9711446951646885,fde,best_of
70,1.078340988054207,fde,best_of
71,1.1225473338040315,fde,best_of
72,2.2542190022313484,fde,best_of
73,0.6558528160490799,fde,best_of
74,0.618873997605266,fde,best_of
75,0.6382330117794736,fde,best_of
76,1.1278823449873694,fde,best_of
77,0.5613553783460536,fde,best_of
78,1.1994321120103029,fde,best_of
79,0.41388216081240503,fde,best_of
80,0.14001367043156315,fde,best_of
81,0.4662102898237585,fde,best_of
82,1.0527105429843902,fde,best_of
83,0.2382506891567577,fde,best_of
84,0.11284617030501588,fde,best_of
85,0.10612645113108025,fde,best_of
86,0.1950481020630884,fde,best_of
87,0.3839815263591962,fde,best_of
88,0.45904555832590477,fde,best_of
89,0.617454679127159,fde,best_of
90,0.848279127314311,fde,best_of
91,0.7792880324468271,fde,best_of
92,0.8485529983865402,fde,best_of
93,2.3133849424171045,fde,best_of
94,1.0759823372388277,fde,best_of
95,1.2186806768032241,fde,best_of
96,2.7579508556670236,fde,best_of
97,0.5471891996814648,fde,best_of
98,1.8011891393731758,fde,best_of
99,3.41494041027421,fde,best_of
100,0.6295147575044355,fde,best_of
101,0.2589236106263197,fde,best_of
102,0.13783763166507698,fde,best_of
103,0.050938096979691073,fde,best_of
104,0.844722440074619,fde,best_of
105,0.35761954635626675,fde,best_of
106,0.39393340867779647,fde,best_of
107,0.19812750215866012,fde,best_of
108,0.06670070547962098,fde,best_of
109,0.5854987315576363,fde,best_of
110,0.16523018806563092,fde,best_of
111,0.44401520018093116,fde,best_of
112,0.3866066287293417,fde,best_of
113,0.5403830100798294,fde,best_of
114,1.2270094706796197,fde,best_of
115,0.2892556056387753,fde,best_of
116,1.1734483074505,fde,best_of
117,0.3926261912697335,fde,best_of
118,0.6247051976151613,fde,best_of
119,2.280192059087261,fde,best_of
120,1.3670642681087148,fde,best_of
121,1.512353142279716,fde,best_of
122,1.3447139438767404,fde,best_of
123,0.5761149894158467,fde,best_of
124,1.7100749773535986,fde,best_of
125,2.889656354657512,fde,best_of
126,0.6284892868631743,fde,best_of
127,2.145805101700586,fde,best_of
128,2.4863830782213863,fde,best_of
129,0.4152116134575747,fde,best_of
130,2.2394280747378015,fde,best_of
131,0.9430566083660303,fde,best_of
132,1.6887607580757056,fde,best_of
133,0.764465724549223,fde,best_of
134,0.3744909809190555,fde,best_of
135,0.4254056551156108,fde,best_of
136,0.07098801236024069,fde,best_of
137,0.11770979695354988,fde,best_of
138,0.11397860923508146,fde,best_of
139,0.27951094622264316,fde,best_of
140,0.3190401111417126,fde,best_of
141,0.6708449954824707,fde,best_of
142,0.2637510631886437,fde,best_of
143,1.7930281490075635,fde,best_of
144,1.4714878361752122,fde,best_of
145,0.2968419985451797,fde,best_of
146,2.0776491001736996,fde,best_of
147,0.28394831361560874,fde,best_of
148,1.1951392083973136,fde,best_of
149,0.29024932111442664,fde,best_of
150,0.976175570223488,fde,best_of
151,1.4274005751519918,fde,best_of
152,0.19574921048874572,fde,best_of
153,0.0889780711267666,fde,best_of
154,0.2917239448302152,fde,best_of
155,0.5572140131013754,fde,best_of
156,0.8572125749000642,fde,best_of
157,1.219210228925953,fde,best_of
158,1.68058905337263,fde,best_of
159,1.367928698814531,fde,best_of
160,0.19812580569690333,fde,best_of
161,1.3497967151247525,fde,best_of
162,1.9562799537467683,fde,best_of
163,0.24927923599499927,fde,best_of
164,0.5522453390221569,fde,best_of
165,1.459364407758316,fde,best_of
166,1.0059969848951353,fde,best_of
167,2.0257664429640094,fde,best_of
168,0.8602827634111045,fde,best_of
169,0.28639122416163343,fde,best_of
170,0.4380257309693167,fde,best_of
171,0.39768449495635205,fde,best_of
172,0.7498641131860112,fde,best_of
173,0.6854130533122613,fde,best_of
174,0.21986802407536288,fde,best_of
175,1.1813027301558274,fde,best_of
176,0.14901705609595028,fde,best_of
177,1.0878343240680355,fde,best_of
178,0.9314293471687336,fde,best_of
179,0.5863895642449586,fde,best_of
180,1.0612791384156466,fde,best_of
181,0.21762645191291058,fde,best_of
182,0.34197789782252425,fde,best_of
183,0.22002418291451412,fde,best_of
184,0.38678030470880126,fde,best_of
185,0.49208887826022585,fde,best_of
186,0.5701860725831962,fde,best_of
187,1.2549344973019112,fde,best_of
188,1.2383078593190362,fde,best_of
189,1.1655509056950415,fde,best_of
190,0.4022369752339705,fde,best_of
191,1.1517849006403869,fde,best_of
192,0.504096390685278,fde,best_of
193,0.2944577970281797,fde,best_of
194,0.18494085060287133,fde,best_of
195,1.0771922300526557,fde,best_of
196,0.29905622300246093,fde,best_of
197,0.40704606846259067,fde,best_of
198,0.10910562090902831,fde,best_of
199,0.8235635036193072,fde,best_of
200,0.1690984559672722,fde,best_of
201,1.1185483051075502,fde,best_of
202,1.455700566971084,fde,best_of
203,0.2867879124927599,fde,best_of
204,1.4113110665884168,fde,best_of
205,0.39308305346957567,fde,best_of
206,0.5552458778389919,fde,best_of
207,0.4187692842590526,fde,best_of
208,0.6869434493610529,fde,best_of
209,1.403027549055398,fde,best_of
210,0.7164418135140725,fde,best_of
211,1.8835666424725332,fde,best_of
212,2.5046115079981,fde,best_of
213,3.467429857280435,fde,best_of
214,0.5623089372886685,fde,best_of
215,4.327322639943733,fde,best_of
216,3.4926128790763644,fde,best_of
217,4.371571128520406,fde,best_of
218,3.8098185864162035,fde,best_of
219,3.2610524989181835,fde,best_of
220,3.950120150183447,fde,best_of
221,5.2366234900403015,fde,best_of
222,2.8352433556390504,fde,best_of
223,7.1411791072368045,fde,best_of
224,2.9970891110328948,fde,best_of
225,8.404919602991207,fde,best_of
226,3.2596296609995963,fde,best_of
227,4.12208290270263,fde,best_of
228,0.6191890021731009,fde,best_of
229,0.38478387421615917,fde,best_of
230,0.6772963658685199,fde,best_of
231,0.4579836830122087,fde,best_of
232,0.13907998927487017,fde,best_of
233,0.5358775094090285,fde,best_of
234,1.9800373083826859,fde,best_of
235,2.1038750245298106,fde,best_of
236,0.6693460584333717,fde,best_of
237,1.604138850131855,fde,best_of
238,1.0306418239783368,fde,best_of
239,0.9747373159112954,fde,best_of
240,0.4602072778045922,fde,best_of
241,1.4835992349635057,fde,best_of
242,1.62569815404031,fde,best_of
243,1.6232411874914392,fde,best_of
244,2.0601187619325563,fde,best_of
245,0.7558883354747538,fde,best_of
246,1.6018297564063626,fde,best_of
247,0.1506462624882648,fde,best_of
248,0.8798274064692655,fde,best_of
249,0.17501892424048784,fde,best_of
250,0.5492560149103111,fde,best_of
251,0.4678070431446699,fde,best_of
252,0.9838785947679274,fde,best_of
253,0.4028680074490379,fde,best_of
254,0.12491738989016028,fde,best_of
255,0.4106196885335722,fde,best_of
256,0.12370621038481044,fde,best_of
257,1.5543848419482975,fde,best_of
258,0.2995352647556039,fde,best_of
259,0.5543483672514782,fde,best_of
260,0.040789563066857965,fde,best_of
261,0.5106481325550639,fde,best_of
262,0.2054692019433095,fde,best_of
263,0.3000199686643061,fde,best_of
264,0.08762679130769263,fde,best_of
265,0.27142334564380666,fde,best_of
266,0.06444984018558331,fde,best_of
267,1.3535605397959383,fde,best_of
268,1.137169266638485,fde,best_of
269,0.7523915356528913,fde,best_of
270,0.045811855365631364,fde,best_of
271,0.9312439261653439,fde,best_of
272,2.3350571421965998,fde,best_of
273,0.9702815552869084,fde,best_of
274,0.10024574021138213,fde,best_of
275,0.7223804521935784,fde,best_of
276,1.1763106770406164,fde,best_of
277,0.5056261922230573,fde,best_of
278,0.0987330907257704,fde,best_of
279,0.653146699124018,fde,best_of
280,1.1028429671959836,fde,best_of
281,0.31997522306468185,fde,best_of
282,0.47723575133159124,fde,best_of
283,1.067014917132846,fde,best_of
284,0.11157111406833967,fde,best_of
285,0.6492210940289008,fde,best_of
286,0.5076220862225715,fde,best_of
287,0.2369408238750332,fde,best_of
288,2.0339945378878155,fde,best_of
289,0.551328297882941,fde,best_of
290,0.6404963644393388,fde,best_of
291,2.403134033972508,fde,best_of
292,0.9169691957480549,fde,best_of
293,3.2440375362447322,fde,best_of
294,1.0158417307384326,fde,best_of
295,2.4360832811984325,fde,best_of
296,0.16751292483478916,fde,best_of
297,2.7676520968344827,fde,best_of
298,0.15076188824149991,fde,best_of
299,3.442384474905743,fde,best_of
300,3.1119934642347715,fde,best_of
301,3.0042685386839043,fde,best_of
302,0.5511979792635038,fde,best_of
303,0.21055417128910786,fde,best_of
304,0.1335165269661126,fde,best_of
305,0.4354504723549988,fde,best_of
306,0.06269508655898658,fde,best_of
307,0.11075274323016497,fde,best_of
308,0.2033645958641569,fde,best_of
309,0.7749307797355144,fde,best_of
310,0.5068221171635279,fde,best_of
311,0.8053336599131234,fde,best_of
312,0.52723794734334,fde,best_of
313,0.41383890205511564,fde,best_of
314,0.15715507500275655,fde,best_of
315,0.1763882628015648,fde,best_of
316,0.5230014805703853,fde,best_of
317,1.191920092726267,fde,best_of
318,0.5940265129497428,fde,best_of
319,0.3328429051124667,fde,best_of
320,0.24347054926804124,fde,best_of
321,0.24364234944341287,fde,best_of
322,1.4477877506032955,fde,best_of
323,0.7891110078541036,fde,best_of
324,1.1688950123991877,fde,best_of
325,0.976338982890086,fde,best_of
326,1.9611365668969138,fde,best_of
327,0.3836766250021811,fde,best_of
328,1.0364130296750123,fde,best_of
329,1.2110046491294688,fde,best_of
330,1.2227686974509429,fde,best_of
331,1.3520828431148648,fde,best_of
332,0.4599745870833075,fde,best_of
333,0.15747521443668916,fde,best_of
334,0.10123371449856396,fde,best_of
335,0.44058029187228653,fde,best_of
336,0.9212884174897623,fde,best_of
337,0.2561179169710598,fde,best_of
338,0.4513465036135704,fde,best_of
339,0.49101197532035584,fde,best_of
340,0.3358276139381465,fde,best_of
341,0.20338728542643406,fde,best_of
342,0.17928783123325504,fde,best_of
343,0.2449074404688495,fde,best_of
344,0.31196080987683156,fde,best_of
345,0.3460172085270875,fde,best_of
346,0.24842661317502776,fde,best_of
347,0.3594872855731229,fde,best_of
348,0.10313666639399063,fde,best_of
349,0.1515435331859334,fde,best_of
350,0.12762165017077456,fde,best_of
351,0.16055840979479014,fde,best_of
352,0.12447086650180073,fde,best_of
353,0.38143536622975704,fde,best_of
354,0.23404709761454623,fde,best_of
355,0.22856632692288123,fde,best_of
356,0.8959310826238389,fde,best_of
357,0.674795176053224,fde,best_of
358,0.09919400738777905,fde,best_of
359,0.0637868932674367,fde,best_of
360,0.19884628376756702,fde,best_of
361,0.18379616270848767,fde,best_of
362,0.1553294782247235,fde,best_of
363,0.05126112685730866,fde,best_of
