,value,metric,type
347,-0.5146677984785746,kde,full
348,-1.5397865818493548,kde,full
349,-1.1648810626033652,kde,full
350,-0.407812963031349,kde,full
351,-0.5611199094622411,kde,full
352,-0.8331638484978655,kde,full
353,0.7868747965547763,kde,full
354,-1.3969768071878477,kde,full
355,0.166518686534498,kde,full
356,0.2833832176205323,kde,full
357,1.3348969003331819,kde,full
358,-0.5520799139333877,kde,full
359,-0.21206076515614933,kde,full
360,-1.4301659991231055,kde,full
361,-1.1319097258992805,kde,full
362,0.21230849653901337,kde,full
363,0.22160046001148934,kde,full
