,value,metric,type
100,0.42291052012704733,ade,best_of
101,0.22614646335487698,ade,best_of
102,0.07039253805738534,ade,best_of
103,0.2528047276141925,ade,best_of
104,0.3114902845903441,ade,best_of
105,0.27880616219208637,ade,best_of
106,0.15388574045742306,ade,best_of
107,0.2264091799383978,ade,best_of
108,0.17446830722248707,ade,best_of
109,0.24807356316514997,ade,best_of
110,0.1102223229720697,ade,best_of
111,0.2964369231391496,ade,best_of
112,0.26798468521316837,ade,best_of
113,0.23370257570309783,ade,best_of
114,0.381860512222691,ade,best_of
115,0.2412863296951919,ade,best_of
116,0.3885088963720984,ade,best_of
117,0.4003024331605915,ade,best_of
118,0.5277976992974733,ade,best_of
119,1.0210810258751184,ade,best_of
120,0.6256686125901233,ade,best_of
121,0.7249351203266022,ade,best_of
122,0.6056792929806464,ade,best_of
123,0.48782060334465766,ade,best_of
124,0.795846574160909,ade,best_of
125,1.2998418095529491,ade,best_of
126,0.38216691103145367,ade,best_of
127,0.6942213084650172,ade,best_of
128,0.8941570290389335,ade,best_of
129,0.7433838619035664,ade,best_of
130,1.0551408774973918,ade,best_of
131,0.3850351739136045,ade,best_of
132,0.5454339368123459,ade,best_of
133,0.3244553296520287,ade,best_of
134,0.34822776049768195,ade,best_of
135,0.21335495053957407,ade,best_of
136,0.10081990530635966,ade,best_of
137,0.1738162648355478,ade,best_of
138,0.13327046005989687,ade,best_of
139,0.11314445654495149,ade,best_of
140,0.18222498835586742,ade,best_of
141,0.38836565328299133,ade,best_of
142,0.15515586349663169,ade,best_of
143,0.7265785417101701,ade,best_of
144,0.6211901305376272,ade,best_of
145,0.18769418995554832,ade,best_of
146,0.8948630275732761,ade,best_of
147,0.32011213621730666,ade,best_of
148,0.46766084446898487,ade,best_of
149,0.16198278406403535,ade,best_of
150,0.4485135632486276,ade,best_of
151,0.4557057205031867,ade,best_of
152,0.16123649706476892,ade,best_of
153,0.16704173516984078,ade,best_of
154,0.14335009115810543,ade,best_of
155,0.16470527387135273,ade,best_of
156,0.2697436139730999,ade,best_of
157,0.4331956257922865,ade,best_of
158,0.5064990463386502,ade,best_of
159,0.5549182127012874,ade,best_of
160,0.3841699684439018,ade,best_of
161,0.7435735592136665,ade,best_of
