,value,metric,type
272,2.954324821841733,fde,ml
273,1.2677717677533498,fde,ml
274,0.651827884315864,fde,ml
275,1.9625198446326277,fde,ml
276,1.9344928504595305,fde,ml
277,1.341913398915679,fde,ml
278,0.44982424034175517,fde,ml
279,1.1488236578171729,fde,ml
280,2.1195659722982536,fde,ml
281,1.1818568864233492,fde,ml
282,0.5291915674511724,fde,ml
283,2.256895156261407,fde,ml
284,0.31056280479323956,fde,ml
285,2.072951168493393,fde,ml
286,1.6596533632205483,fde,ml
287,0.8585176911660625,fde,ml
288,2.6358979290447255,fde,ml
289,1.2949234406638175,fde,ml
290,2.986431030838175,fde,ml
291,3.168941522143438,fde,ml
292,1.8004140223207783,fde,ml
293,4.017675687107035,fde,ml
294,3.4382823409536774,fde,ml
295,4.385989424845579,fde,ml
296,4.143601562832173,fde,ml
297,4.057997010455755,fde,ml
298,4.4112215039235645,fde,ml
299,4.151851960969979,fde,ml
300,5.1478320225223095,fde,ml
301,4.395967488298774,fde,ml
302,1.4443728104634777,fde,ml
303,0.19596068887018409,fde,ml
304,0.3714973334607732,fde,ml
305,1.1365044771687116,fde,ml
306,0.6657070153851066,fde,ml
307,0.5771888892536644,fde,ml
308,0.9341821068869303,fde,ml
309,1.409405960925402,fde,ml
310,1.9151108437803648,fde,ml
311,2.0492847199009243,fde,ml
312,1.5081460723300488,fde,ml
313,1.4932137298416768,fde,ml
314,0.9876595356159096,fde,ml
315,1.0789141298057772,fde,ml
316,2.448328429020584,fde,ml
317,2.7931024475446535,fde,ml
318,2.6716274186537503,fde,ml
319,0.5100545588660863,fde,ml
320,0.7050632328741769,fde,ml
321,0.8830886419757629,fde,ml
322,2.5017860340724756,fde,ml
323,2.0440566459480225,fde,ml
324,1.694787816630085,fde,ml
325,2.686697626966765,fde,ml
326,2.5594713289962727,fde,ml
327,1.585512612836869,fde,ml
328,2.2818302600920606,fde,ml
329,1.81322023564716,fde,ml
330,1.7878244300895214,fde,ml
331,2.363360566868733,fde,ml
332,0.5731632380698426,fde,ml
333,0.5162937857846223,fde,ml
334,0.2980868672724284,fde,ml
335,0.2980896153561615,fde,ml
336,1.4145708926871188,fde,ml
337,0.3834363794330641,fde,ml
338,0.8250154036298097,fde,ml
339,1.079720560855114,fde,ml
340,0.38171021615831946,fde,ml
341,0.1672451285053124,fde,ml
342,0.4416585383833726,fde,ml
343,0.23252167258777526,fde,ml
344,0.442235130117015,fde,ml
345,0.47339866849641654,fde,ml
346,0.1912676361408605,fde,ml
347,0.29431057478493844,fde,ml
348,0.07161445947501696,fde,ml
349,0.47815528736642715,fde,ml
350,0.2268534581480488,fde,ml
351,0.35513964620243627,fde,ml
352,0.3495823967056541,fde,ml
353,0.5339196199719117,fde,ml
354,0.33176536485290237,fde,ml
355,0.8147232407769749,fde,ml
356,1.1303957642020703,fde,ml
357,1.3475483609411378,fde,ml
358,0.539409946499228,fde,ml
359,0.5899074768505218,fde,ml
360,0.4089352833295171,fde,ml
361,0.37544429284399883,fde,ml
362,0.3866129276540342,fde,ml
363,0.928792307356078,fde,ml
