,value,metric,type
0,0.9070388342617278,ade,ml
1,0.4971808779081233,ade,ml
2,0.7436242070730138,ade,ml
3,2.260210777976937,ade,ml
4,0.8741065889207462,ade,ml
5,0.1591445224680219,ade,ml
6,0.49344076982744217,ade,ml
7,0.23930909965561795,ade,ml
8,0.011669916909868995,ade,ml
9,0.2139743878264785,ade,ml
10,0.07575309275913707,ade,ml
11,0.011031285498493403,ade,ml
12,0.24999524291373101,ade,ml
13,0.09047288616076916,ade,ml
14,0.011746528695538725,ade,ml
15,0.28521811560998206,ade,ml
16,0.10777827657037009,ade,ml
17,0.014182643327638892,ade,ml
18,0.32409821624702756,ade,ml
19,0.21586489227066416,ade,ml
20,0.0183326723334122,ade,ml
21,0.35858954428027245,ade,ml
22,0.5044196685200052,ade,ml
23,0.022732038042379384,ade,ml
24,0.39001849965890495,ade,ml
25,0.43616319663771025,ade,ml
26,0.024830970622611054,ade,ml
27,0.3535986917289549,ade,ml
28,0.24298369195549008,ade,ml
29,0.03169777861291006,ade,ml
30,0.9152341103296124,ade,ml
31,0.18602747828420396,ade,ml
32,0.0363059959074025,ade,ml
33,1.0585349651294302,ade,ml
34,0.27530354583216193,ade,ml
35,0.042411180452639925,ade,ml
36,1.2627643146029532,ade,ml
37,0.44704194521419277,ade,ml
38,0.04895177486636598,ade,ml
39,0.8339130657135206,ade,ml
40,0.343111854087289,ade,ml
41,0.05178171673549933,ade,ml
42,0.49013872368841244,ade,ml
43,0.44017519122486637,ade,ml
44,0.0487175169568072,ade,ml
45,0.5525289801406926,ade,ml
46,0.09769420361843438,ade,ml
47,0.611447905276822,ade,ml
48,0.08964458339920789,ade,ml
49,0.5303916730907771,ade,ml
50,0.07766552530267275,ade,ml
51,0.3378092262288721,ade,ml
52,0.020108550561508818,ade,ml
53,0.8749234227003808,ade,ml
54,0.036437930156256765,ade,ml
55,1.6609840442712835,ade,ml
56,0.033070001001359116,ade,ml
57,0.46735500728815166,ade,ml
58,0.04320331252559381,ade,ml
59,0.21394160116473934,ade,ml
60,1.0847417424987016,ade,ml
61,0.3287979760298853,ade,ml
62,0.5911876303292769,ade,ml
63,2.4142165628333663,ade,ml
64,1.4992592503020719,ade,ml
65,0.43239224643040935,ade,ml
66,0.6325363932974407,ade,ml
67,0.7958015457599691,ade,ml
68,0.9844731128036259,ade,ml
69,0.592946489209704,ade,ml
70,1.2792582207038172,ade,ml
71,1.5368230509062848,ade,ml
72,1.5193839933010889,ade,ml
73,0.9701038765324576,ade,ml
74,0.5034531678519283,ade,ml
75,0.6292445419403614,ade,ml
76,0.7918330137649638,ade,ml
77,0.8782809533794493,ade,ml
78,0.9649187752472597,ade,ml
79,0.47918372239359935,ade,ml
80,0.6800402393426342,ade,ml
81,0.6394996852570348,ade,ml
82,1.3130989769393238,ade,ml
83,1.0969162986858605,ade,ml
84,0.41961335745456685,ade,ml
85,0.11376173873865682,ade,ml
86,0.2806723572601675,ade,ml
87,0.12939802360093214,ade,ml
88,0.22144385957621004,ade,ml
89,0.3507809073630668,ade,ml
90,0.367462148668634,ade,ml
91,0.729118616035939,ade,ml
92,0.5838647872219277,ade,ml
93,0.7724354009297665,ade,ml
94,0.9769809801621374,ade,ml
95,1.2694296466585842,ade,ml
96,1.5914509511434793,ade,ml
97,0.708216625248657,ade,ml
98,1.038177034872019,ade,ml
99,1.6776188904214777,ade,ml
100,0.7847860955590091,ade,ml
101,0.36382139949031767,ade,ml
102,0.16928329130057052,ade,ml
103,0.5677938990804263,ade,ml
104,0.44698153749048336,ade,ml
105,0.5583490791842635,ade,ml
106,0.2908951918485554,ade,ml
107,0.6422421441028067,ade,ml
108,0.39383010848758215,ade,ml
109,0.28842415803696025,ade,ml
110,0.31259193228796184,ade,ml
111,0.43007329653902165,ade,ml
112,0.42867505179558507,ade,ml
113,0.34166927610523024,ade,ml
114,0.5107316814089232,ade,ml
115,0.3567283719947379,ade,ml
116,0.8114351576523541,ade,ml
117,0.7015539883662768,ade,ml
118,0.7654587762574249,ade,ml
119,1.4316715880397097,ade,ml
120,1.4038403937991113,ade,ml
121,1.3819081303425058,ade,ml
122,1.4443592675343533,ade,ml
123,0.9086454428670426,ade,ml
124,1.2652789041076395,ade,ml
125,1.7398940672707492,ade,ml
126,0.9367852403582182,ade,ml
127,0.8767091296874675,ade,ml
128,1.1904606266530433,ade,ml
129,1.341666726414316,ade,ml
130,1.3993608744230066,ade,ml
131,0.8361015382563189,ade,ml
132,0.9160677738546675,ade,ml
133,0.4847415508770569,ade,ml
134,0.5132972085693752,ade,ml
135,0.7273973894883049,ade,ml
136,0.28980985017724614,ade,ml
137,0.45042524888079233,ade,ml
138,0.2031543448352974,ade,ml
139,0.3362254128311111,ade,ml
140,0.3494504994693826,ade,ml
141,1.0003343727052243,ade,ml
142,0.13624069593215227,ade,ml
143,1.1099860111004836,ade,ml
144,0.7416617073468892,ade,ml
145,0.34489305458968617,ade,ml
146,1.6072890579735413,ade,ml
147,0.48389196187231026,ade,ml
148,0.6741154786450618,ade,ml
149,0.2773108067942342,ade,ml
150,0.8266010854088416,ade,ml
151,0.5753557784149302,ade,ml
152,0.43928688799296806,ade,ml
153,0.3616671725854485,ade,ml
154,0.24906990506153248,ade,ml
155,0.2549376374798461,ade,ml
156,0.5800938934603649,ade,ml
157,0.8048803099237524,ade,ml
158,0.736791686495276,ade,ml
159,0.8787287488272798,ade,ml
160,0.44276219893577395,ade,ml
161,1.0021875222680647,ade,ml
